Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.058813     0.000     0.000    81.020    25.967     0b111    20190625T152118824796
  120      -4.5812      0.00        0.00    0.056250     0.000     0.000    81.444    25.967     0b111    20190625T152119788711
  110      -4.1980      0.61        1.25    0.051050     0.025     0.062    82.233    25.967     0b111    20190625T152120754139
  100      -3.8162      0.00        0.00    0.045812     0.000     0.000    83.302    25.967     0b111    20190625T152121722306
   90      -3.4350      0.00        0.00    0.040563     0.000     0.000    84.684    25.967     0b111    20190625T152122690741
   80      -3.0525      0.00        0.00    0.035369     0.019     0.063    86.305    25.967     0b111    20190625T152123660228
   70      -2.6709      0.57        1.25    0.030125     0.000     0.000    88.660    25.967     0b111    20190625T152124628536
   60      -2.2862      0.00        0.00    0.024875     0.000     0.000    91.910    25.935     0b111    20190625T152125591796
   50      -1.9050      0.00        0.00    0.019688     0.000     0.000    96.762    25.967     0b111    20190625T152126553958
   40      -1.5225      0.00        0.00    0.014456     0.029     0.062   105.318    25.967     0b111    20190625T152127517302
   30      -1.1412      0.00        0.00    0.009256     0.019     0.063   123.295    25.967     0b111    20190625T152128482130
   20      -0.7591      0.57        1.25    0.004125     0.000     0.000   184.030    25.935     0b111    20190625T152129448787
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    25.967     0b111    20190625T152130412717
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.935     0b111    20190625T152131376738
