Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7614      0.37        1.25    0.073875     0.000     0.000    64.452    23.304    0b1111    20190411T101620849065
  120      -4.4488      0.00        0.00    0.069250     0.000     0.000    64.242    23.367    0b1111    20190411T101621808441
  110      -4.0775      0.00        0.00    0.063813     0.000     0.000    63.898    23.367    0b1111    20190411T101622772804
  100      -3.7071      0.57        1.25    0.058375     0.000     0.000    63.505    23.367    0b1111    20190411T101623736648
   90      -3.3363      0.00        0.00    0.052956     0.029     0.063    63.000    23.335    0b1111    20190411T101624703399
   80      -2.9650      0.00        0.00    0.047563     0.000     0.000    62.339    23.367    0b1111    20190411T101625663130
   70      -2.5946      0.57        1.25    0.042125     0.000     0.000    61.593    23.367    0b1111    20190411T101626621611
   60      -2.2213      0.00        0.00    0.036687     0.000     0.000    60.545    23.367    0b1111    20190411T101627578066
   50      -1.8500      0.00        0.00    0.031281     0.031     0.063    59.141    23.367    0b1111    20190411T101628541958
   40      -1.4788      0.00        0.00    0.025875     0.000     0.000    57.150    23.367    0b1111    20190411T101629507819
   30      -1.1081      0.63        1.25    0.020500     0.000     0.000    54.055    23.367    0b1111    20190411T101630473808
   20      -0.7362      0.00        0.00    0.015125     0.000     0.000    48.678    23.367    0b1111    20190411T101631442005
   10      -0.3663      0.00        0.00    0.009731     0.029     0.063    37.636    23.367    0b1111    20190411T101632404148
    0      -0.0000      0.00        0.00    0.004312     0.000     0.000    -0.000    23.367    0b1111    20190411T101633369897
