Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.043888     0.025     0.063   108.915    24.096       0b0    20190617T105955147308
  120      -4.6025      0.00        0.00    0.042000     0.000     0.000   109.583    24.065       0b0    20190617T105956114181
  110      -4.2170      0.61        1.25    0.037969     0.031     0.063   111.065    24.128       0b0    20190617T105957080024
  100      -3.8326      0.38        1.25    0.033938     0.000     0.000   112.932    24.096       0b0    20190617T105958041270
   90      -3.4487      0.00        0.00    0.029937     0.000     0.000   115.198    24.096       0b0    20190617T105959006490
   80      -3.0650      0.00        0.00    0.025938     0.000     0.000   118.169    24.096       0b0    20190617T105959973317
   70      -2.6804      0.57        1.25    0.021900     0.031     0.063   122.392    24.096       0b0    20190617T110000932352
   60      -2.2944      0.62        1.25    0.017875     0.000     0.000   128.357    24.096       0b0    20190617T110001897909
   50      -1.9100      0.00        0.00    0.013875     0.000     0.000   137.658    24.096       0b0    20190617T110002862390
   40      -1.5263      0.00        0.00    0.009875     0.000     0.000   154.557    24.096       0b0    20190617T110003827528
   30      -1.1438      0.00        0.00    0.005875     0.000     0.000   194.681    24.096       0b0    20190617T110004791763
   20      -0.7588      0.00        0.00    0.001938     0.000     0.000   391.613    24.096       0b0    20190617T110005758747
   10      -0.3752      0.50        1.25    0.000000     0.000     0.000     1.000    24.096       0b0    20190617T110006724362
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096       0b0    20190617T110007690603
