Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.079375     0.000     0.000    60.126    24.667    0b1001    20190624T132157173218
  120      -4.5550      0.00        0.00    0.075669     0.029     0.062    60.197    24.667    0b1001    20190624T132158135690
  110      -4.1747      0.50        1.25    0.069250     0.000     0.000    60.285    24.667    0b1001    20190624T132159098309
  100      -3.7950      0.00        0.00    0.062875     0.000     0.000    60.358    24.667    0b1001    20190624T132200064169
   90      -3.4163      0.00        0.00    0.056500     0.000     0.000    60.465    24.699    0b1001    20190624T132201027792
   80      -3.0362      0.00        0.00    0.050081     0.029     0.063    60.626    24.667    0b1001    20190624T132201992889
   70      -2.6562      0.00        0.00    0.043700     0.025     0.062    60.784    24.635    0b1001    20190624T132202958621
   60      -2.2738      0.00        0.00    0.037312     0.000     0.000    60.938    24.667    0b1001    20190624T132203922996
   50      -1.8943      0.61        1.25    0.030937     0.000     0.000    61.228    24.667    0b1001    20190624T132204887841
   40      -1.5148      0.50        1.25    0.024562     0.000     0.000    61.669    24.667    0b1001    20190624T132205852827
   30      -1.1350      0.00        0.00    0.018187     0.000     0.000    62.405    24.667    0b1001    20190624T132206818178
   20      -0.7550      0.00        0.00    0.011875     0.000     0.000    63.579    24.667    0b1001    20190624T132207783918
   10      -0.3763      0.00        0.00    0.005487     0.025     0.063    68.565    24.667    0b1001    20190624T132208750142
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.667    0b1001    20190624T132209720085
