Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7815      0.50        1.25    0.047919     0.029     0.063    99.783    24.318       0b0    20190531T181406832062
  120      -4.6538      0.00        0.00    0.046506     0.019     0.063   100.067    24.287       0b0    20190531T181407789032
  110      -4.2650      0.00        0.00    0.042438     0.000     0.000   100.501    24.255       0b0    20190531T181408745024
  100      -3.8762      0.00        0.00    0.038375     0.000     0.000   101.010    24.255       0b0    20190531T181409700102
   90      -3.4895      0.61        1.25    0.034313     0.000     0.000   101.698    24.287       0b0    20190531T181410658519
   80      -3.1013      0.00        0.00    0.030250     0.000     0.000   102.521    24.255       0b0    20190531T181411615486
   70      -2.7138      0.00        0.00    0.026188     0.000     0.000   103.628    24.223       0b0    20190531T181412572464
   60      -2.3235      0.50        1.25    0.022131     0.019     0.063   104.987    24.255       0b0    20190531T181413530821
   50      -1.9350      0.00        0.00    0.018125     0.000     0.000   106.759    24.255       0b0    20190531T181414488182
   40      -1.5475      0.00        0.00    0.014063     0.000     0.000   110.044    24.223       0b0    20190531T181415444669
   30      -1.1600      0.00        0.00    0.010063     0.000     0.000   115.280    24.223       0b0    20190531T181416407805
   20      -0.7715      0.50        1.25    0.006062     0.000     0.000   127.258    24.255       0b0    20190531T181417370005
   10      -0.3850      0.00        0.00    0.002063     0.000     0.000   186.667    24.255       0b0    20190531T181418335602
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255       0b0    20190531T181419300972
