Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.039581     0.029     0.063   120.733    24.572       0b0    20190618T151949815515
  120      -4.6300      0.00        0.00    0.038000     0.000     0.000   121.842    24.572       0b0    20190618T151950779736
  110      -4.2425      0.00        0.00    0.033912     0.031     0.062   125.101    24.540       0b0    20190618T151951747118
  100      -3.8563      0.00        0.00    0.029813     0.000     0.000   129.350    24.540       0b0    20190618T151952705982
   90      -3.4702      0.50        1.25    0.025750     0.000     0.000   134.767    24.540       0b0    20190618T151953671412
   80      -3.0844      0.62        1.25    0.021681     0.019     0.063   142.260    24.540       0b0    20190618T151954635932
   70      -2.6975      0.00        0.00    0.017569     0.019     0.062   153.540    24.540       0b0    20190618T151955602530
   60      -2.3100      0.00        0.00    0.013500     0.000     0.000   171.111    24.540       0b0    20190618T151956569602
   50      -1.9237      0.00        0.00    0.009437     0.000     0.000   203.841    24.540       0b0    20190618T151957532626
   40      -1.5388      0.00        0.00    0.005375     0.000     0.000   286.279    24.540       0b0    20190618T151958499856
   30      -1.1526      0.37        1.25    0.001312     0.000     0.000   878.190    24.540       0b0    20190618T151959468502
   20      -0.7663      0.00        0.00    0.000000     0.000     0.000     1.000    24.540       0b0    20190618T152000439984
   10      -0.3813      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190618T152001409470
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190618T152002380971
