Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8162      0.00        0.00    0.066812     0.000     0.000    72.086    25.682     0b111    20181017T095342479199
  120      -4.5725      0.00        0.00    0.063438     0.000     0.000    72.079    25.682     0b111    20181017T095343435289
  110      -4.1900      0.00        0.00    0.058250     0.000     0.000    71.931    25.650     0b111    20181017T095344392794
  100      -3.8097      0.50        1.25    0.053062     0.000     0.000    71.797    25.650     0b111    20181017T095345350152
   90      -3.4290      0.50        1.25    0.047875     0.000     0.000    71.624    25.618     0b111    20181017T095346305509
   80      -3.0487      0.00        0.00    0.042687     0.000     0.000    71.420    25.618     0b111    20181017T095347261743
   70      -2.6675      0.00        0.00    0.037556     0.019     0.063    71.027    25.587     0b111    20181017T095348218808
   60      -2.2849      0.38        1.25    0.032350     0.031     0.063    70.630    25.555     0b111    20181017T095349175661
   50      -1.9038      0.00        0.00    0.027188     0.000     0.000    70.023    25.555     0b111    20181017T095350131690
   40      -1.5225      0.00        0.00    0.022063     0.000     0.000    69.008    25.523     0b111    20181017T095351088798
   30      -1.1418      0.61        1.25    0.016913     0.031     0.063    67.509    25.523     0b111    20181017T095352048159
   20      -0.7605      0.61        1.25    0.011813     0.000     0.000    64.381    25.491     0b111    20181017T095353005391
   10      -0.3800      0.00        0.00    0.006688     0.000     0.000    56.822    25.491     0b111    20181017T095353963216
    0      -0.0000      0.00        0.00    0.001581     0.029     0.063    -0.000    25.460     0b111    20181017T095354919865
