Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7600      0.00        0.00    0.067125     0.000     0.000    70.912    25.048    0b1111    20190604T144043001079
  120      -4.6138      0.00        0.00    0.064931     0.019     0.063    71.056    25.079    0b1111    20190604T144043959645
  110      -4.2277      0.50        1.25    0.059225     0.031     0.063    71.385    25.048    0b1111    20190604T144044916003
  100      -3.8438      0.00        0.00    0.053562     0.000     0.000    71.762    25.048    0b1111    20190604T144045874825
   90      -3.4600      0.00        0.00    0.047875     0.000     0.000    72.272    25.079    0b1111    20190604T144046831949
   80      -3.0761      0.37        1.25    0.042187     0.000     0.000    72.916    25.079    0b1111    20190604T144047788208
   70      -2.6913      0.00        0.00    0.036500     0.000     0.000    73.733    25.079    0b1111    20190604T144048746204
   60      -2.3038      0.00        0.00    0.030812     0.000     0.000    74.767    25.079    0b1111    20190604T144049704930
   50      -1.9191      0.57        1.25    0.025125     0.000     0.000    76.383    25.143    0b1111    20190604T144050661038
   40      -1.5350      0.00        0.00    0.019494     0.019     0.063    78.743    25.079    0b1111    20190604T144051617486
   30      -1.1503      0.50        1.25    0.013813     0.000     0.000    83.276    25.079    0b1111    20190604T144052573524
   20      -0.7654      0.57        1.25    0.008188     0.000     0.000    93.481    25.111    0b1111    20190604T144053535506
   10      -0.3813      0.00        0.00    0.002562     0.000     0.000   148.780    25.079    0b1111    20190604T144054493854
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.111    0b1111    20190604T144055450842
