Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25136     4.38833     22.98668      28.28155     27.86937    0b1111111111111111    20190531T092834205667
 2.25141     4.38500     23.01839      28.24984     27.86937    0b1111111111111111    20190531T092834624340
 2.25136     4.38667     23.01839      28.28155     27.86937    0b1111111111111111    20190531T092835044963
 2.25141     4.38667     23.05010      28.28155     27.90108    0b1111111111111111    20190531T092835465100
 2.25141     4.39000     23.05010      28.34496     27.90108    0b1111111111111111    20190531T092835886824
 2.25136     4.38833     23.05010      28.31325     27.90108    0b1111111111111111    20190531T092836307438
 2.25136     4.38750     23.01839      28.28155     27.90108    0b1111111111111111    20190531T092836727081
 2.25136     4.38750     23.05010      28.28155     27.90108    0b1111111111111111    20190531T092837146849
 2.25141     4.38667     23.05010      28.28155     27.90108    0b1111111111111111    20190531T092837566780
 2.25131     4.38750     23.08180      28.31325     27.93278    0b1111111111111111    20190531T092837987360
 2.25141     4.38750     23.08180      28.31325     27.90108    0b1111111111111111    20190531T092838407035
 2.25141     4.38583     23.08180      28.31325     27.93278    0b1111111111111111    20190531T092838826279
 2.25141     4.38583     23.11351      28.31325     27.93278    0b1111111111111111    20190531T092839245647
 2.25136     4.38583     23.11351      28.31325     27.93278    0b1111111111111111    20190531T092839665263
 2.25155     4.38667     23.08180      28.31325     27.93278    0b1111111111111111    20190531T092840086025
 2.25150     4.38750     23.11351      28.31325     27.93278    0b1111111111111111    20190531T092840505769
 2.25150     4.39000     23.11351      28.31325     27.93278    0b1111111111111111    20190531T092840925380
 2.25159     4.38917     23.14521      28.31325     27.93278    0b1111111111111111    20190531T092841345468
 2.25164     4.38750     23.14521      28.34496     27.93278    0b1111111111111111    20190531T092841765503
 2.25150     4.38750     23.14521      28.31325     27.93278    0b1111111111111111    20190531T092842184985
 2.25159     4.38750     23.17692      28.31325     27.93278    0b1111111111111111    20190531T092842604712
 2.25173     4.38667     23.90615      28.31325     27.93278    0b1111111111111111    20190531T092843024811
 2.25202     4.38833     24.15980      28.34496     27.96449    0b1111111111111111    20190531T092843444828
 2.25239     4.38833     24.57197      28.31325     27.96449    0b1111111111111111    20190531T092843865489
 2.25267     4.39000     26.50602      28.31325     27.96449    0b1111111111111111    20190531T092844286355
 2.25291     4.39000     26.98161      28.34496     27.93278    0b1111111111111111    20190531T092844707349
 2.25295     4.39083     27.29867      28.31325     27.96449    0b1111111111111111    20190531T092845127816
 2.25286     4.39000     26.94990      28.31325     27.96449    0b1111111111111111    20190531T092845550941
 2.25300     4.39167     27.67914      28.31325     27.99620    0b1111111111111111    20190531T092845971965
 2.25338     4.39000     28.56690      28.34496     27.96449    0b1111111111111111    20190531T092846392195
 2.25366     4.39083     29.80342      28.31325     27.96449    0b1111111111111111    20190531T092846812157
 2.25384     4.39333     31.89601      28.34496     27.96449    0b1111111111111111    20190531T092847233384
 2.25427     4.39250     32.87888      28.34496     27.99620    0b1111111111111111    20190531T092847657953
 2.25483     4.39250     33.92517      28.34496     27.96449    0b1111111111111111    20190531T092848084193
 2.25520     4.39500     35.09829      28.31325     27.99620    0b1111111111111111    20190531T092848508013
 2.25563     4.39333     36.62016      28.37666     27.99620    0b1111111111111111    20190531T092848933313
 2.25605     4.39583     38.20545      28.34496     27.99620    0b1111111111111111    20190531T092849358184
 2.25623     4.39583     39.31516      28.34496     27.99620    0b1111111111111111    20190531T092849781554
 2.25656     4.39667     39.75904      28.34496     27.99620    0b1111111111111111    20190531T092850206009
 2.25652     4.39667     41.34432      28.37666     27.99620    0b1111111111111111    20190531T092850630870
 2.25670     4.39667     42.61256      28.34496     27.99620    0b1111111111111111    20190531T092851056363
 2.25675     4.39667     43.62714      28.34496     27.99620    0b1111111111111111    20190531T092851482266
 2.25680     4.39667     44.48320      28.34496     27.99620    0b1111111111111111    20190531T092851904978
 2.25684     4.39500     45.30755      28.34496     27.96449    0b1111111111111111    20190531T092852328496
 2.25670     4.39667     45.84654      28.34496     27.99620    0b1111111111111111    20190531T092852749218
 2.25666     4.39667     46.19531      28.37666     27.99620    0b1111111111111111    20190531T092853170216
 2.25670     4.39833     46.29042      28.37666     28.02790    0b1111111111111111    20190531T092853589785
 2.25661     4.39750     46.32213      28.34496     27.99620    0b1111111111111111    20190531T092854009817
 2.25675     4.39750     46.63919      28.34496     28.02790    0b1111111111111111    20190531T092854428947
 2.25708     4.39833     46.22701      28.34496     28.02790    0b1111111111111111    20190531T092854850064
 2.25736     4.39833     46.25872      28.37666     28.02790    0b1111111111111111    20190531T092855269449
 2.25755     4.40000     46.86113      28.34496     28.02790    0b1111111111111111    20190531T092855690050
 2.25773     4.40083     49.30247      28.34496     28.02790    0b1111111111111111    20190531T092856110193
 2.25797     4.40083     50.82435      28.34496     28.05961    0b1111111111111111    20190531T092856534907
 2.25820     4.40333     51.96576      28.37666     28.05961    0b1111111111111111    20190531T092856961067
 2.25834     4.40250     52.15599      28.34496     28.02790    0b1111111111111111    20190531T092857381002
 2.25858     4.40417     52.21940      28.34496     28.02790    0b1111111111111111    20190531T092857805762
 2.25881     4.40250     52.63158      28.37666     28.05961    0b1111111111111111    20190531T092858225895
 2.25900     4.40167     53.26569      28.34496     28.05961    0b1111111111111111    20190531T092858646254
 2.25905     4.40083     53.83640      28.37666     28.09131    0b1111111111111111    20190531T092859066522
 2.25914     4.40417     53.77299      28.37666     28.05961    0b1111111111111111    20190531T092859487454
 2.25933     4.40333     53.93152      28.37666     28.05961    0b1111111111111111    20190531T092859907821
 2.25937     4.40500     53.96322      28.34496     28.05961    0b1111111111111111    20190531T092900329073
 2.25942     4.40583     53.96322      28.34496     28.05961    0b1111111111111111    20190531T092900749552
 2.25952     4.40583     54.09004      28.37666     28.09131    0b1111111111111111    20190531T092901169177
 2.25961     4.40417     54.47051      28.34496     28.05961    0b1111111111111111    20190531T092901590538
 2.25956     4.40333     56.68992      28.37666     28.05961    0b1111111111111111    20190531T092902010520
 2.25961     4.40500     57.98985      28.37666     28.02790    0b1111111111111111    20190531T092902429255
 2.25961     4.40333     58.65568      28.37666     28.05961    0b1111111111111111    20190531T092902848904
 2.25961     4.40417     59.22638      28.34496     28.09131    0b1111111111111111    20190531T092903268888
 2.25961     4.40333     59.63855      28.34496     28.05961    0b1111111111111111    20190531T092903690015
 2.25966     4.40333     59.92391      28.37666     28.05961    0b1111111111111111    20190531T092904111156
 2.25961     4.40500     60.24096      28.37666     28.05961    0b1111111111111111    20190531T092904529459
 2.25961     4.40500     60.58973      28.37666     28.05961    0b1111111111111111    20190531T092904948277
 2.25966     4.40500     60.74826      28.34496     28.05961    0b1111111111111111    20190531T092905367996
 2.25970     4.40500     61.06531      28.34496     28.09131    0b1111111111111111    20190531T092905788747
 2.25966     4.40583     61.28725      28.34496     28.05961    0b1111111111111111    20190531T092906209127
 2.25980     4.40500     61.50919      28.37666     28.05961    0b1111111111111111    20190531T092906628750
 2.25980     4.40500     61.82625      28.34496     28.09131    0b1111111111111111    20190531T092907048590
 2.25994     4.40417     62.17502      28.34496     28.05961    0b1111111111111111    20190531T092907468116
 2.25984     4.40750     62.46037      28.37666     28.09131    0b1111111111111111    20190531T092907888727
 2.25984     4.40417     62.65060      28.37666     28.09131    0b1111111111111111    20190531T092908308705
 2.25994     4.40417     62.90425      28.40837     28.09131    0b1111111111111111    20190531T092908730105
 0.00000    -0.05250     63.09448      28.37666     28.09131    0b1111111111111111    20190531T092909150456
