Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.070250     0.000     0.000    67.883    24.350     0b111    20190524T143338368465
  120      -4.6125      0.00        0.00    0.068063     0.000     0.000    67.769    24.382     0b111    20190524T143339327152
  110      -4.2272      0.50        1.25    0.062750     0.000     0.000    67.367    24.382     0b111    20190524T143340287451
  100      -3.8425      0.00        0.00    0.057500     0.000     0.000    66.826    24.350     0b111    20190524T143341246785
   90      -3.4588      0.00        0.00    0.052187     0.000     0.000    66.275    24.382     0b111    20190524T143342202774
   80      -3.0741      0.57        1.25    0.046938     0.000     0.000    65.494    24.350     0b111    20190524T143343159883
   70      -2.6900      0.00        0.00    0.041625     0.000     0.000    64.625    24.382     0b111    20190524T143344120237
   60      -2.3026      0.37        1.25    0.036313     0.000     0.000    63.411    24.382     0b111    20190524T143345080262
   50      -1.9191      0.57        1.25    0.031062     0.000     0.000    61.783    24.382     0b111    20190524T143346051859
   40      -1.5350      0.00        0.00    0.025763     0.025     0.062    59.583    24.382     0b111    20190524T143347022602
   30      -1.1513      0.00        0.00    0.020500     0.000     0.000    56.159    24.382     0b111    20190524T143347994579
   20      -0.7675      0.00        0.00    0.015250     0.000     0.000    50.328    24.382     0b111    20190524T143348965314
   10      -0.3838      0.00        0.00    0.010000     0.000     0.000    38.375    24.382     0b111    20190524T143349929169
    0      -0.0000      0.00        0.00    0.004687     0.000     0.000    -0.000    24.382     0b111    20190524T143350894144
