Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7488      0.00        0.00    0.071000     0.000     0.000    66.884    23.684    0b1001    20190422T115042072493
  120      -4.4725      0.00        0.00    0.066250     0.000     0.000    67.509    23.684    0b1001    20190422T115043027969
  110      -4.0988      0.00        0.00    0.059937     0.000     0.000    68.384    23.684    0b1001    20190422T115043983329
  100      -3.7263      0.00        0.00    0.053612     0.025     0.063    69.503    23.716    0b1001    20190422T115044938937
   90      -3.3538      0.00        0.00    0.047294     0.029     0.063    70.913    23.716    0b1001    20190422T115045894047
   80      -2.9800      0.00        0.00    0.040944     0.019     0.063    72.783    23.716    0b1001    20190422T115046848662
   70      -2.6074      0.37        1.25    0.034625     0.000     0.000    75.303    23.716    0b1001    20190422T115047803678
   60      -2.2325      0.00        0.00    0.028313     0.000     0.000    78.852    23.748    0b1001    20190422T115048759503
   50      -1.8600      0.00        0.00    0.022000     0.000     0.000    84.545    23.748    0b1001    20190422T115049713997
   40      -1.4880      0.61        1.25    0.015750     0.000     0.000    94.476    23.748    0b1001    20190422T115050669884
   30      -1.1163      0.00        0.00    0.009437     0.000     0.000   118.278    23.748    0b1001    20190422T115051624495
   20      -0.7438      0.00        0.00    0.003237     0.025     0.063   229.730    23.748    0b1001    20190422T115052578622
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    23.748    0b1001    20190422T115053534541
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.748    0b1001    20190422T115054490906
