Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7876      0.37        1.25    0.061187     0.000     0.000    78.245    24.001    0b1111    20181005T175950610847
  120      -4.7000      0.00        0.00    0.059838     0.031     0.062    78.546    24.001    0b1111    20181005T175951660319
  110      -4.3072      0.50        1.25    0.054056     0.019     0.062    79.681    24.001    0b1111    20181005T175952710167
  100      -3.9144      0.62        1.25    0.048250     0.000     0.000    81.127    24.033    0b1111    20181005T175953761480
   90      -3.5236      0.38        1.25    0.042450     0.025     0.062    83.006    24.033    0b1111    20181005T175954816765
   80      -3.1313      0.00        0.00    0.036687     0.000     0.000    85.349    24.033    0b1111    20181005T175955877992
   70      -2.7396      0.57        1.25    0.030894     0.029     0.062    88.679    24.033    0b1111    20181005T175956937965
   60      -2.3450      0.00        0.00    0.025069     0.019     0.063    93.543    24.033    0b1111    20181005T175957999488
   50      -1.9537      0.00        0.00    0.019313     0.000     0.000   101.165    24.033    0b1111    20181005T175959062786
   40      -1.5638      0.00        0.00    0.013563     0.000     0.000   115.300    24.033    0b1111    20181005T180000117516
   30      -1.1725      0.00        0.00    0.007806     0.019     0.063   150.200    24.033    0b1111    20181005T180001167875
   20      -0.7811      0.37        1.25    0.002063     0.000     0.000   378.727    24.033    0b1111    20181005T180002220136
   10      -0.3900      0.00        0.00    0.000000     0.000     0.000     1.000    24.033    0b1111    20181005T180003271446
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033    0b1111    20181005T180004322516
