Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7494      0.62        1.25    0.064937     0.000     0.000    73.138    24.350     0b111    20191206T140944857716
  120      -4.5862      0.00        0.00    0.062687     0.000     0.000    73.161    24.350     0b111    20191206T140945819977
  110      -4.2025      0.00        0.00    0.057500     0.000     0.000    73.087    24.350     0b111    20191206T140946780300
  100      -3.8200      0.00        0.00    0.052281     0.031     0.063    73.066    24.350     0b111    20191206T140947739573
   90      -3.4387      0.00        0.00    0.047069     0.019     0.063    73.058    24.382     0b111    20191206T140948703697
   80      -3.0562      0.00        0.00    0.041875     0.000     0.000    72.985    24.382     0b111    20191206T140949668789
   70      -2.6736      0.38        1.25    0.036687     0.000     0.000    72.876    24.382     0b111    20191206T140950630506
   60      -2.2887      0.00        0.00    0.031444     0.019     0.063    72.789    24.382     0b111    20191206T140951593258
   50      -1.9062      0.00        0.00    0.026250     0.000     0.000    72.619    24.382     0b111    20191206T140952554243
   40      -1.5246      0.57        1.25    0.021069     0.019     0.062    72.364    24.382     0b111    20191206T140953519854
   30      -1.1424      0.37        1.25    0.015894     0.029     0.063    71.876    24.382     0b111    20191206T140954483347
   20      -0.7600      0.00        0.00    0.010750     0.000     0.000    70.698    24.382     0b111    20191206T140955442792
   10      -0.3775      0.00        0.00    0.005562     0.000     0.000    67.865    24.382     0b111    20191206T140956404557
    0      -0.0000      0.00        0.00    0.000438     0.000     0.000    -0.000    24.382     0b111    20191206T140957366048
