Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.086625     0.000     0.000    55.166    24.540    0b1001    20181030T144837350036
  120      -4.6763      0.00        0.00    0.084875     0.000     0.000    55.096    24.540    0b1001    20181030T144838304348
  110      -4.2854      0.57        1.25    0.078250     0.000     0.000    54.765    24.540    0b1001    20181030T144839257459
  100      -3.8950      0.00        0.00    0.071625     0.000     0.000    54.380    24.572    0b1001    20181030T144840212106
   90      -3.5063      0.00        0.00    0.065000     0.000     0.000    53.942    24.540    0b1001    20181030T144841172426
   80      -3.1163      0.00        0.00    0.058419     0.029     0.063    53.343    24.572    0b1001    20181030T144842129932
   70      -2.7262      0.00        0.00    0.051812     0.000     0.000    52.618    24.540    0b1001    20181030T144843087269
   60      -2.3343      0.61        1.25    0.045187     0.000     0.000    51.657    24.572    0b1001    20181030T144844041843
   50      -1.9450      0.00        0.00    0.038569     0.019     0.063    50.429    24.572    0b1001    20181030T144844998489
   40      -1.5563      0.00        0.00    0.032000     0.000     0.000    48.633    24.572    0b1001    20181030T144845953269
   30      -1.1663      0.00        0.00    0.025438     0.000     0.000    45.848    24.572    0b1001    20181030T144846907746
   20      -0.7762      0.00        0.00    0.018925     0.025     0.063    41.017    24.572    0b1001    20181030T144847862194
   10      -0.3878      0.50        1.25    0.012337     0.031     0.063    31.429    24.572    0b1001    20181030T144848819553
    0      -0.0000      0.00        0.00    0.005750     0.000     0.000    -0.000    24.604    0b1001    20181030T144849773452
