Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.053125     0.000     0.000    90.212    25.269       0b0    20190614T122054718081
  120      -4.6112      0.00        0.00    0.051187     0.000     0.000    90.085    25.269       0b0    20190614T122055684687
  110      -4.2263      0.00        0.00    0.047156     0.031     0.063    89.622    25.301       0b0    20190614T122056651163
  100      -3.8417      0.61        1.25    0.043113     0.025     0.063    89.110    25.269       0b0    20190614T122057615907
   90      -3.4588      0.00        0.00    0.039062     0.000     0.000    88.544    25.269       0b0    20190614T122058578513
   80      -3.0745      0.61        1.25    0.035000     0.000     0.000    87.843    25.269       0b0    20190614T122059544881
   70      -2.6900      0.00        0.00    0.030963     0.031     0.063    86.879    25.301       0b0    20190614T122100513268
   60      -2.3038      0.00        0.00    0.026875     0.000     0.000    85.721    25.269       0b0    20190614T122101483206
   50      -1.9200      0.00        0.00    0.022850     0.031     0.063    84.026    25.269       0b0    20190614T122102453977
   40      -1.5363      0.00        0.00    0.018813     0.000     0.000    81.661    25.269       0b0    20190614T122103425962
   30      -1.1516      0.57        1.25    0.014750     0.000     0.000    78.076    25.269       0b0    20190614T122104393271
   20      -0.7684      0.57        1.25    0.010750     0.000     0.000    71.477    25.269       0b0    20190614T122105358750
   10      -0.3840      0.50        1.25    0.006688     0.000     0.000    57.421    25.269       0b0    20190614T122106325607
    0      -0.0000      0.00        0.00    0.002687     0.000     0.000    -0.000    25.238       0b0    20190614T122107287838
