Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.065813     0.000     0.000    72.612    24.731     0b111    20190618T153702399728
  120      -4.7663      0.00        0.00    0.065625     0.000     0.000    72.629    24.731     0b111    20190618T153703364456
  110      -4.4394      0.63        1.25    0.061206     0.029     0.063    72.531    24.731     0b111    20190618T153704325790
  100      -4.0360      0.50        1.25    0.055750     0.000     0.000    72.395    24.762     0b111    20190618T153705290055
   90      -3.6336      0.37        1.25    0.050312     0.000     0.000    72.221    24.731     0b111    20190618T153706253040
   80      -3.2305      0.61        1.25    0.044875     0.000     0.000    71.989    24.762     0b111    20190618T153707212999
   70      -2.8275      0.00        0.00    0.039438     0.000     0.000    71.696    24.794     0b111    20190618T153708177514
   60      -2.4213      0.00        0.00    0.033938     0.000     0.000    71.344    24.731     0b111    20190618T153709142412
   50      -2.0166      0.57        1.25    0.028456     0.029     0.063    70.868    24.731     0b111    20190618T153710100449
   40      -1.6125      0.00        0.00    0.023000     0.000     0.000    70.109    24.762     0b111    20190618T153711068079
   30      -1.2075      0.00        0.00    0.017500     0.000     0.000    69.000    24.762     0b111    20190618T153712033222
   20      -0.8037      0.00        0.00    0.012063     0.000     0.000    66.632    24.762     0b111    20190618T153712999938
   10      -0.3991      0.57        1.25    0.006563     0.000     0.000    60.819    24.762     0b111    20190618T153713963664
    0      -0.0000      0.00        0.00    0.001063     0.000     0.000    -0.000    24.762     0b111    20190618T153714924037
