Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7827      0.50        1.25    0.070844     0.031     0.062    67.511    24.065    0b1111    20190607T124541803251
  120      -4.7711      0.37        1.25    0.070675     0.025     0.062    67.508    24.096    0b1111    20190607T124542767979
  110      -4.3987      0.00        0.00    0.065250     0.000     0.000    67.414    24.096    0b1111    20190607T124543738009
  100      -3.9979      0.57        1.25    0.059431     0.019     0.063    67.269    24.096    0b1111    20190607T124544701963
   90      -3.5976      0.37        1.25    0.053587     0.031     0.063    67.136    24.096    0b1111    20190607T124545660577
   80      -3.1975      0.00        0.00    0.047750     0.000     0.000    66.963    24.128    0b1111    20190607T124546619076
   70      -2.7963      0.00        0.00    0.041938     0.000     0.000    66.677    24.128    0b1111    20190607T124547580203
   60      -2.3926      0.38        1.25    0.036106     0.029     0.063    66.266    24.065    0b1111    20190607T124548540003
   50      -1.9937      0.00        0.00    0.030313     0.000     0.000    65.773    24.128    0b1111    20190607T124549499889
   40      -1.5950      0.00        0.00    0.024500     0.000     0.000    65.102    24.096    0b1111    20190607T124550463517
   30      -1.1951      0.37        1.25    0.018744     0.019     0.062    63.761    24.096    0b1111    20190607T124551424506
   20      -0.7962      0.00        0.00    0.012988     0.025     0.063    61.309    24.128    0b1111    20190607T124552383808
   10      -0.3972      0.50        1.25    0.007188     0.000     0.000    55.270    24.128    0b1111    20190607T124553341035
    0      -0.0000      0.00        0.00    0.001412     0.031     0.063    -0.000    24.128    0b1111    20190607T124554300817
