Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8030      0.61        1.25    0.048444     0.019     0.063    99.146    30.755       0b0    20190611T125811446781
  120      -4.7636      0.37        1.25    0.048044     0.029     0.063    99.152    30.786       0b0    20190611T125812406117
  110      -4.3666      0.57        1.25    0.043875     0.000     0.000    99.524    30.755       0b0    20190611T125813364781
  100      -3.9700      0.00        0.00    0.039731     0.029     0.063    99.921    30.786       0b0    20190611T125814324148
   90      -3.5737      0.00        0.00    0.035563     0.000     0.000   100.492    30.755       0b0    20190611T125815284612
   80      -3.1775      0.00        0.00    0.031419     0.029     0.063   101.134    30.755       0b0    20190611T125816244003
   70      -2.7800      0.00        0.00    0.027250     0.000     0.000   102.018    30.786       0b0    20190611T125817202610
   60      -2.3813      0.00        0.00    0.023062     0.000     0.000   103.252    30.786       0b0    20190611T125818160723
   50      -1.9850      0.00        0.00    0.018937     0.000     0.000   104.818    30.755       0b0    20190611T125819120329
   40      -1.5875      0.00        0.00    0.014750     0.000     0.000   107.627    30.755       0b0    20190611T125820081030
   30      -1.1900      0.00        0.00    0.010625     0.000     0.000   112.000    30.755       0b0    20190611T125821041422
   20      -0.7929      0.57        1.25    0.006500     0.000     0.000   121.981    30.755       0b0    20190611T125821998664
   10      -0.3950      0.00        0.00    0.002325     0.025     0.063   169.892    30.723       0b0    20190611T125822950016
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.723       0b0    20190611T125823909261
