Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7921      0.57        1.25    0.067094     0.031     0.063    71.424    23.209    0b1001    20181018T180825164157
  120      -4.5880      0.61        1.25    0.063625     0.000     0.000    72.110    23.240    0b1001    20181018T180826130255
  110      -4.2050      0.00        0.00    0.057187     0.000     0.000    73.530    23.240    0b1001    20181018T180827086590
  100      -3.8237      0.00        0.00    0.050750     0.000     0.000    75.345    23.240    0b1001    20181018T180828043573
   90      -3.4425      0.00        0.00    0.044375     0.000     0.000    77.577    23.240    0b1001    20181018T180829000945
   80      -3.0613      0.00        0.00    0.037938     0.000     0.000    80.692    23.240    0b1001    20181018T180829958206
   70      -2.6788      0.00        0.00    0.031563     0.000     0.000    84.871    23.240    0b1001    20181018T180830916193
   60      -2.2948      0.50        1.25    0.025125     0.000     0.000    91.333    23.240    0b1001    20181018T180831871802
   50      -1.9125      0.00        0.00    0.018725     0.031     0.062   102.136    23.240    0b1001    20181018T180832827258
   40      -1.5312      0.00        0.00    0.012319     0.019     0.063   124.302    23.240    0b1001    20181018T180833782400
   30      -1.1487      0.00        0.00    0.005950     0.025     0.063   193.067    23.272    0b1001    20181018T180834737343
   20      -0.7661      0.37        1.25    0.000000     0.000     0.000     1.000    23.240    0b1001    20181018T180835691241
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    23.240    0b1001    20181018T180836646225
    0      -0.0020      0.61        1.25    0.000000     0.000     0.000     1.000    23.240    0b1001    20181018T180837604590
