Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.063581     0.029     0.063    75.120    24.826    0b1111    20190531T163058719420
  120      -4.5475      0.00        0.00    0.060231     0.029     0.063    75.501    24.826    0b1111    20190531T163059683539
  110      -4.1675      0.00        0.00    0.054688     0.000     0.000    76.206    24.826    0b1111    20190531T163100654002
  100      -3.7888      0.00        0.00    0.049125     0.000     0.000    77.125    24.826    0b1111    20190531T163101620164
   90      -3.4100      0.00        0.00    0.043562     0.000     0.000    78.278    24.857    0b1111    20190531T163102585685
   80      -3.0312      0.00        0.00    0.038062     0.000     0.000    79.639    24.857    0b1111    20190531T163103546676
   70      -2.6525      0.00        0.00    0.032500     0.000     0.000    81.615    24.826    0b1111    20190531T163104506180
   60      -2.2713      0.00        0.00    0.026938     0.000     0.000    84.316    24.826    0b1111    20190531T163105464017
   50      -1.8925      0.00        0.00    0.021375     0.000     0.000    88.538    24.826    0b1111    20190531T163106419255
   40      -1.5137      0.00        0.00    0.015875     0.000     0.000    95.354    24.826    0b1111    20190531T163107376710
   30      -1.1363      0.00        0.00    0.010331     0.029     0.063   109.982    24.857    0b1111    20190531T163108334599
   20      -0.7575      0.00        0.00    0.004875     0.000     0.000   155.385    24.857    0b1111    20190531T163109291217
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    24.857    0b1111    20190531T163110247285
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    24.826    0b1111    20190531T163111202898
