Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7914      0.38        1.25    0.073925     0.025     0.063    64.814    24.001    0b1111    20190411T152509793187
  120      -4.7800      0.00        0.00    0.073750     0.000     0.000    64.814    24.065    0b1111    20190411T152510750448
  110      -4.4113      0.00        0.00    0.068312     0.000     0.000    64.575    24.065    0b1111    20190411T152511706183
  100      -4.0088      0.00        0.00    0.062375     0.000     0.000    64.269    24.065    0b1111    20190411T152512662542
   90      -3.6074      0.37        1.25    0.056450     0.025     0.063    63.904    24.096    0b1111    20190411T152513617102
   80      -3.2050      0.00        0.00    0.050562     0.000     0.000    63.387    24.096    0b1111    20190411T152514575722
   70      -2.8024      0.38        1.25    0.044625     0.000     0.000    62.798    24.096    0b1111    20190411T152515535458
   60      -2.3975      0.00        0.00    0.038700     0.025     0.063    61.951    24.096    0b1111    20190411T152516490945
   50      -1.9963      0.00        0.00    0.032813     0.000     0.000    60.838    24.065    0b1111    20190411T152517444587
   40      -1.5962      0.00        0.00    0.026950     0.025     0.063    59.230    24.065    0b1111    20190411T152518399072
   30      -1.1950      0.00        0.00    0.021094     0.031     0.062    56.652    24.096    0b1111    20190411T152519354519
   20      -0.7950      0.00        0.00    0.015250     0.000     0.000    52.131    24.096    0b1111    20190411T152520309379
   10      -0.3937      0.00        0.00    0.009375     0.000     0.000    42.000    24.096    0b1111    20190411T152521265862
    0      -0.0000      0.00        0.00    0.003513     0.025     0.063    -0.000    24.128    0b1111    20190411T152522221973
