Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.077713     0.031     0.063    61.316    24.413    0b1111    20181005T152058350404
  120      -4.5113      0.00        0.00    0.073944     0.019     0.062    61.009    24.445    0b1111    20181005T152059401680
  110      -4.1344      0.62        1.25    0.068400     0.031     0.063    60.444    24.445    0b1111    20181005T152100454568
  100      -3.7578      0.50        1.25    0.062875     0.000     0.000    59.765    24.413    0b1111    20181005T152101505552
   90      -3.3823      0.50        1.25    0.057313     0.000     0.000    59.014    24.445    0b1111    20181005T152102555563
   80      -3.0059      0.57        1.25    0.051750     0.000     0.000    58.085    24.445    0b1111    20181005T152103605896
   70      -2.6290      0.50        1.25    0.046200     0.025     0.062    56.905    24.445    0b1111    20181005T152104659293
   60      -2.2508      0.61        1.25    0.040625     0.000     0.000    55.403    24.413    0b1111    20181005T152105709208
   50      -1.8750      0.00        0.00    0.035063     0.000     0.000    53.476    24.445    0b1111    20181005T152106758468
   40      -1.4989      0.37        1.25    0.029544     0.029     0.063    50.734    24.445    0b1111    20181005T152107809361
   30      -1.1237      0.00        0.00    0.024000     0.000     0.000    46.823    24.445    0b1111    20181005T152108860695
   20      -0.7475      0.00        0.00    0.018500     0.000     0.000    40.405    24.445    0b1111    20181005T152109911669
   10      -0.3725      0.00        0.00    0.012938     0.000     0.000    28.792    24.445    0b1111    20181005T152110962565
    0      -0.0000      0.00        0.00    0.007375     0.000     0.000    -0.000    24.445    0b1111    20181005T152112013131
