Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.063919     0.029     0.063    74.626    30.025       0b0    20190610T160637619779
  120      -4.5800      0.00        0.00    0.061813     0.000     0.000    74.095    30.057       0b0    20190610T160638577715
  110      -4.1975      0.00        0.00    0.057750     0.000     0.000    72.684    30.057       0b0    20190610T160639534335
  100      -3.8150      0.00        0.00    0.053687     0.000     0.000    71.059    30.025       0b0    20190610T160640494821
   90      -3.4337      0.00        0.00    0.049625     0.000     0.000    69.194    30.025       0b0    20190610T160641451423
   80      -3.0513      0.00        0.00    0.045562     0.000     0.000    66.968    30.025       0b0    20190610T160642409799
   70      -2.6690      0.50        1.25    0.041506     0.019     0.063    64.304    30.025       0b0    20190610T160643365202
   60      -2.2848      0.50        1.25    0.037438     0.000     0.000    61.028    30.025       0b0    20190610T160644326048
   50      -1.9025      0.00        0.00    0.033425     0.025     0.063    56.918    30.025       0b0    20190610T160645282910
   40      -1.5211      0.37        1.25    0.029375     0.000     0.000    51.783    30.025       0b0    20190610T160646239534
   30      -1.1387      0.00        0.00    0.025375     0.000     0.000    44.877    30.025       0b0    20190610T160647197636
   20      -0.7562      0.00        0.00    0.021375     0.000     0.000    35.380    30.025       0b0    20190610T160648166267
   10      -0.3738      0.00        0.00    0.017313     0.000     0.000    21.588    30.025       0b0    20190610T160649136635
    0      -0.0000      0.00        0.00    0.013313     0.000     0.000    -0.000    29.994       0b0    20190610T160650103491
