Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.071875     0.000     0.000    66.435    26.030    0b1111    20181008T143554582282
  120      -4.6615      0.50        1.25    0.070187     0.000     0.000    66.415    26.062    0b1111    20181008T143555631495
  110      -4.2720      0.61        1.25    0.064413     0.031     0.063    66.323    26.062    0b1111    20181008T143556684288
  100      -3.8833      0.61        1.25    0.058656     0.031     0.063    66.204    26.094    0b1111    20181008T143557734212
   90      -3.4950      0.00        0.00    0.052931     0.019     0.063    66.029    26.062    0b1111    20181008T143558785593
   80      -3.1062      0.00        0.00    0.047188     0.000     0.000    65.828    26.094    0b1111    20181008T143559839720
   70      -2.7169      0.63        1.25    0.041438     0.000     0.000    65.566    26.094    0b1111    20181008T143600890388
   60      -2.3263      0.00        0.00    0.035687     0.000     0.000    65.184    26.094    0b1111    20181008T143601941271
   50      -1.9375      0.00        0.00    0.029944     0.019     0.063    64.705    26.094    0b1111    20181008T143602991897
   40      -1.5486      0.37        1.25    0.024250     0.000     0.000    63.861    26.094    0b1111    20181008T143604042280
   30      -1.1600      0.00        0.00    0.018563     0.000     0.000    62.492    26.126    0b1111    20181008T143605093092
   20      -0.7713      0.00        0.00    0.012888     0.025     0.062    59.845    26.126    0b1111    20181008T143606142621
   10      -0.3838      0.00        0.00    0.007188     0.000     0.000    53.391    26.126    0b1111    20181008T143607195814
    0      -0.0000      0.00        0.00    0.001500     0.000     0.000    -0.000    26.094    0b1111    20181008T143608246065
