Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7600      0.00        0.00    0.059013     0.025     0.063    80.661    25.713     0b111    20190604T131619606993
  120      -4.5363      0.00        0.00    0.055938     0.000     0.000    81.095    25.745     0b111    20190604T131620568336
  110      -4.1575      0.00        0.00    0.050750     0.000     0.000    81.921    25.745     0b111    20190604T131621527364
  100      -3.7788      0.00        0.00    0.045569     0.019     0.063    82.924    25.745     0b111    20190604T131622486659
   90      -3.4011      0.38        1.25    0.040438     0.000     0.000    84.108    25.745     0b111    20190604T131623444499
   80      -3.0221      0.57        1.25    0.035250     0.000     0.000    85.734    25.713     0b111    20190604T131624401493
   70      -2.6438      0.00        0.00    0.030125     0.000     0.000    87.759    25.682     0b111    20190604T131625360849
   60      -2.2625      0.00        0.00    0.024938     0.000     0.000    90.727    25.713     0b111    20190604T131626323765
   50      -1.8850      0.00        0.00    0.019813     0.000     0.000    95.142    25.682     0b111    20190604T131627286359
   40      -1.5062      0.00        0.00    0.014637     0.025     0.063   102.904    25.682     0b111    20190604T131628250591
   30      -1.1287      0.00        0.00    0.009500     0.000     0.000   118.816    25.713     0b111    20190604T131629211406
   20      -0.7500      0.00        0.00    0.004437     0.000     0.000   169.014    25.682     0b111    20190604T131630170815
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    25.682     0b111    20190604T131631128159
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.682     0b111    20190604T131632087270
