Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.061319     0.019     0.062    78.178    24.667       0b0    20190909T104232044377
  120      -4.7337      0.00        0.00    0.060688     0.000     0.000    78.002    24.635       0b0    20190909T104233008433
  110      -4.3387      0.00        0.00    0.056500     0.000     0.000    76.792    24.667       0b0    20190909T104233971543
  100      -3.9443      0.61        1.25    0.052312     0.000     0.000    75.398    24.667       0b0    20190909T104234933283
   90      -3.5505      0.61        1.25    0.048162     0.031     0.063    73.719    24.667       0b0    20190909T104235899014
   80      -3.1562      0.00        0.00    0.044000     0.000     0.000    71.733    24.635       0b0    20190909T104236864245
   70      -2.7625      0.00        0.00    0.039813     0.000     0.000    69.388    24.635       0b0    20190909T104237830980
   60      -2.3663      0.00        0.00    0.035625     0.000     0.000    66.421    24.635       0b0    20190909T104238793847
   50      -1.9725      0.00        0.00    0.031463     0.031     0.063    62.694    24.635       0b0    20190909T104239761225
   40      -1.5781      0.62        1.25    0.027312     0.000     0.000    57.780    24.635       0b0    20190909T104240726059
   30      -1.1849      0.37        1.25    0.023181     0.019     0.063    51.114    24.635       0b0    20190909T104241689778
   20      -0.7901      0.37        1.25    0.019063     0.000     0.000    41.449    24.635       0b0    20190909T104242655650
   10      -0.3969      0.63        1.25    0.014875     0.000     0.000    26.681    24.604       0b0    20190909T104243620373
    0      -0.0025      0.00        0.00    0.010750     0.000     0.000     0.233    24.604       0b0    20190909T104244586160
