Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24892     4.38417     37.98351      28.66202     27.96449    0b1111111111111111    20190614T122945470614
 2.24925     4.38333     40.39315      28.69372     27.96449    0b1111111111111111    20190614T122945894840
 2.24948     4.38583     42.51744      28.66202     27.99620    0b1111111111111111    20190614T122946317079
 2.24981     4.38500     44.22955      28.66202     27.99620    0b1111111111111111    20190614T122946737202
 2.25000     4.38333     45.59290      28.72543     28.02790    0b1111111111111111    20190614T122947158697
 2.25019     4.38667     47.01966      28.69372     28.02790    0b1111111111111111    20190614T122947581933
 2.25061     4.38750     48.28789      28.72543     27.99620    0b1111111111111111    20190614T122948007057
 2.25061     4.38583     49.42930      28.69372     28.02790    0b1111111111111111    20190614T122948431146
 2.25080     4.38667     50.63412      28.69372     27.99620    0b1111111111111111    20190614T122948851741
 2.25098     4.38750     51.58529      28.69372     27.99620    0b1111111111111111    20190614T122949274859
 2.25122     4.38667     52.50476      28.72543     27.99620    0b1111111111111111    20190614T122949699237
 2.25131     4.38833     53.45593      28.72543     28.02790    0b1111111111111111    20190614T122950122466
 2.25141     4.38917     54.31198      28.69372     28.02790    0b1111111111111111    20190614T122950545236
 2.25155     4.38750     55.10463      28.72543     28.02790    0b1111111111111111    20190614T122950967621
 2.25169     4.39000     55.89727      28.72543     28.02790    0b1111111111111111    20190614T122951389970
 2.25188     4.39000     56.53139      28.72543     28.02790    0b1111111111111111    20190614T122951815369
 2.25202     4.39083     57.19721      28.72543     28.02790    0b1111111111111111    20190614T122952238235
 2.25216     4.38917     57.83133      28.72543     27.99620    0b1111111111111111    20190614T122952661617
 2.25225     4.39083     58.43373      28.75713     28.02790    0b1111111111111111    20190614T122953083154
 2.25234     4.39167     59.09956      28.72543     28.02790    0b1111111111111111    20190614T122953506596
 2.25248     4.39167     59.63855      28.72543     28.02790    0b1111111111111111    20190614T122953928585
 2.25263     4.39250     60.20926      28.72543     28.05961    0b1111111111111111    20190614T122954349135
 2.25281     4.39083     60.68484      28.72543     28.05961    0b1111111111111111    20190614T122954773504
 2.25286     4.39167     61.12873      28.75713     28.02790    0b1111111111111111    20190614T122955194760
 2.25295     4.39083     61.57261      28.75713     28.02790    0b1111111111111111    20190614T122955616899
 2.25305     4.39250     62.11160      28.75713     28.02790    0b1111111111111111    20190614T122956041425
 2.25319     4.39333     62.52378      28.72543     28.05961    0b1111111111111111    20190614T122956464518
 2.25323     4.39250     62.90425      28.75713     28.05961    0b1111111111111111    20190614T122956888393
 2.25333     4.39083     63.34813      28.75713     28.02790    0b1111111111111111    20190614T122957311501
 2.25347     4.39333     63.69689      28.75713     28.02790    0b1111111111111111    20190614T122957731773
 2.25352     4.39333     64.07736      28.75713     28.02790    0b1111111111111111    20190614T122958154019
 2.25356     4.39333     64.39442      28.78884     28.02790    0b1111111111111111    20190614T122958574843
 2.25356     4.39250     64.71148      28.75713     28.02790    0b1111111111111111    20190614T122958999146
 1.29042     2.24250     64.96512      28.75713     28.09131    0b1111111111111111    20190614T122959422506
 0.00000    -0.05500     65.31389      28.78884     28.05961    0b1111111111111111    20190614T122959844730
