Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7970      0.61        1.25    0.072250     0.000     0.000    66.394    23.399    0b1001    20190910T085435888433
  120      -4.7850      0.00        0.00    0.072063     0.000     0.000    66.401    23.399    0b1001    20190910T085436858401
  110      -4.4871      0.57        1.25    0.066937     0.000     0.000    67.035    23.399    0b1001    20190910T085437828750
  100      -4.0790      0.50        1.25    0.060031     0.031     0.063    67.948    23.431    0b1001    20190910T085438796745
   90      -3.6725      0.00        0.00    0.053125     0.000     0.000    69.129    23.399    0b1001    20190910T085439770248
   80      -3.2663      0.00        0.00    0.046238     0.025     0.062    70.641    23.399    0b1001    20190910T085440723164
   70      -2.8600      0.00        0.00    0.039312     0.000     0.000    72.750    23.431    0b1001    20190910T085441689273
   60      -2.4500      0.00        0.00    0.032375     0.000     0.000    75.676    23.431    0b1001    20190910T085442655040
   50      -2.0425      0.00        0.00    0.025494     0.019     0.063    80.118    23.462    0b1001    20190910T085443614384
   40      -1.6350      0.00        0.00    0.018588     0.031     0.062    87.962    23.431    0b1001    20190910T085444577994
   30      -1.2266      0.57        1.25    0.011688     0.000     0.000   104.952    23.431    0b1001    20190910T085445540856
   20      -0.8179      0.57        1.25    0.004825     0.025     0.063   169.508    23.462    0b1001    20190910T085446506342
   10      -0.4104      0.57        1.25    0.000000     0.000     0.000     1.000    23.431    0b1001    20190910T085447468461
    0      -0.0025      0.00        0.00    0.000000     0.000     0.000     1.000    23.431    0b1001    20190910T085448432266
