Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7718      0.61        1.25    0.051187     0.000     0.000    93.221    23.621       0b0    20190530T125702551266
  120      -4.6988      0.00        0.00    0.050375     0.000     0.000    93.275    23.621       0b0    20190530T125703506741
  110      -4.3055      0.61        1.25    0.046250     0.000     0.000    93.092    23.621       0b0    20190530T125704465889
  100      -3.9133      0.61        1.25    0.042063     0.000     0.000    93.034    23.621       0b0    20190530T125705425234
   90      -3.5213      0.00        0.00    0.037888     0.025     0.062    92.940    23.621       0b0    20190530T125706386342
   80      -3.1295      0.61        1.25    0.033744     0.019     0.063    92.743    23.621       0b0    20190530T125707347735
   70      -2.7375      0.00        0.00    0.029562     0.000     0.000    92.600    23.621       0b0    20190530T125708306567
   60      -2.3425      0.00        0.00    0.025388     0.025     0.063    92.270    23.621       0b0    20190530T125709271462
   50      -1.9513      0.00        0.00    0.021250     0.000     0.000    91.824    23.589       0b0    20190530T125710243563
   40      -1.5600      0.00        0.00    0.017106     0.029     0.063    91.195    23.589       0b0    20190530T125711212239
   30      -1.1687      0.00        0.00    0.012938     0.000     0.000    90.338    23.621       0b0    20190530T125712181877
   20      -0.7775      0.00        0.00    0.008875     0.000     0.000    87.606    23.589       0b0    20190530T125713142869
   10      -0.3875      0.00        0.00    0.004687     0.000     0.000    82.667    23.621       0b0    20190530T125714102474
    0      -0.0000      0.00        0.00    0.000575     0.025     0.063    -0.000    23.589       0b0    20190530T125715062716
