Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.095175     0.025     0.063    50.000    23.906    0b1001    20190412T110403743859
  120      -4.6988      0.00        0.00    0.094125     0.000     0.000    49.920    23.874    0b1001    20190412T110404700595
  110      -4.3070      0.61        1.25    0.087438     0.000     0.000    49.258    23.906    0b1001    20190412T110405664850
  100      -3.9151      0.38        1.25    0.080812     0.000     0.000    48.447    23.938    0b1001    20190412T110406623720
   90      -3.5249      0.37        1.25    0.074175     0.025     0.063    47.521    23.906    0b1001    20190412T110407580678
   80      -3.1337      0.00        0.00    0.067500     0.000     0.000    46.426    23.938    0b1001    20190412T110408537061
   70      -2.7416      0.57        1.25    0.060875     0.000     0.000    45.037    23.906    0b1001    20190412T110409491886
   60      -2.3475      0.00        0.00    0.054187     0.000     0.000    43.322    23.938    0b1001    20190412T110410447659
   50      -1.9564      0.37        1.25    0.047587     0.031     0.063    41.111    23.938    0b1001    20190412T110411404497
   40      -1.5650      0.00        0.00    0.040981     0.029     0.063    38.188    23.938    0b1001    20190412T110412361146
   30      -1.1738      0.00        0.00    0.034375     0.000     0.000    34.145    23.938    0b1001    20190412T110413316326
   20      -0.7812      0.00        0.00    0.027781     0.031     0.062    28.121    23.938    0b1001    20190412T110414270224
   10      -0.3887      0.00        0.00    0.021138     0.025     0.063    18.391    23.938    0b1001    20190412T110415223795
    0      -0.0000      0.00        0.00    0.014500     0.000     0.000    -0.000    23.938    0b1001    20190412T110416180666
