Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7912      0.00        0.00    0.065313     0.000     0.000    73.359    27.584     0b111    20181008T164440181994
  120      -4.7663      0.00        0.00    0.064950     0.025     0.062    73.383    27.584     0b111    20181008T164441231331
  110      -4.3687      0.00        0.00    0.059500     0.000     0.000    73.424    27.552     0b111    20181008T164442284056
  100      -3.9700      0.00        0.00    0.054050     0.025     0.062    73.451    27.552     0b111    20181008T164443336563
   90      -3.5730      0.61        1.25    0.048563     0.000     0.000    73.575    27.552     0b111    20181008T164444386411
   80      -3.1750      0.00        0.00    0.043125     0.000     0.000    73.623    27.552     0b111    20181008T164445436029
   70      -2.7775      0.00        0.00    0.037687     0.000     0.000    73.698    27.552     0b111    20181008T164446488280
   60      -2.3775      0.00        0.00    0.032187     0.000     0.000    73.864    27.489     0b111    20181008T164447539244
   50      -1.9800      0.00        0.00    0.026756     0.019     0.062    74.001    27.489     0b111    20181008T164448590106
   40      -1.5837      0.00        0.00    0.021363     0.025     0.062    74.137    27.489     0b111    20181008T164449639838
   30      -1.1874      0.37        1.25    0.015937     0.000     0.000    74.502    27.457     0b111    20181008T164450691952
   20      -0.7900      0.00        0.00    0.010563     0.000     0.000    74.793    27.457     0b111    20181008T164451742286
   10      -0.3937      0.00        0.00    0.005175     0.025     0.063    76.087    27.425     0b111    20181008T164452792803
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    27.425     0b111    20181008T164453842120
