Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24780     4.36833     22.98668      32.02283     31.42042    0b1111111111111111    20190418T100434809372
 2.24789     4.36667     23.01839      31.99112     31.42042    0b1111111111111111    20190418T100435228336
 2.24798     4.36750     23.05010      32.02283     31.45212    0b1111111111111111    20190418T100435646996
 2.24789     4.36917     23.11351      32.02283     31.42042    0b1111111111111111    20190418T100436064740
 2.24798     4.36667     23.17692      32.02283     31.45212    0b1111111111111111    20190418T100436483564
 2.24812     4.36583     25.39632      32.05453     31.45212    0b1111111111111111    20190418T100436902432
 2.24827     4.36750     27.64743      32.02283     31.45212    0b1111111111111111    20190418T100437321364
 2.24836     4.36750     29.54978      32.05453     31.48383    0b1111111111111111    20190418T100437740170
 2.24841     4.37000     31.45212      32.05453     31.48383    0b1111111111111111    20190418T100438158667
 2.24873     4.36750     33.19594      32.05453     31.48383    0b1111111111111111    20190418T100438577822
 2.24883     4.37167     35.22511      32.05453     31.51554    0b1111111111111111    20190418T100438998066
 2.24906     4.36917     36.93722      32.05453     31.51554    0b1111111111111111    20190418T100439416683
 2.24925     4.37000     38.58592      32.05453     31.51554    0b1111111111111111    20190418T100439834883
 2.24934     4.37083     40.26633      32.05453     31.51554    0b1111111111111111    20190418T100440253148
 2.24958     4.37000     41.47115      32.05453     31.51554    0b1111111111111111    20190418T100440671895
 2.24958     4.36917     42.77108      32.08624     31.51554    0b1111111111111111    20190418T100441089970
 2.24967     4.36917     44.16614      32.08624     31.51554    0b1111111111111111    20190418T100441508226
 2.24972     4.37083     45.40266      32.05453     31.54724    0b1111111111111111    20190418T100441926734
 2.24977     4.37000     46.86113      32.05453     31.54724    0b1111111111111111    20190418T100442344947
 2.24995     4.37333     48.03424      32.08624     31.51554    0b1111111111111111    20190418T100442763830
 2.25000     4.37167     49.11224      32.05453     31.54724    0b1111111111111111    20190418T100443183705
 2.25005     4.37333     50.15853      32.08624     31.54724    0b1111111111111111    20190418T100443602194
 2.25014     4.37500     51.20482      32.05453     31.57895    0b1111111111111111    20190418T100444020860
 2.25028     4.37500     52.06088      32.08624     31.57895    0b1111111111111111    20190418T100444439303
 2.25047     4.37500     53.04375      32.08624     31.54724    0b1111111111111111    20190418T100444856545
 2.25052     4.37333     54.02663      32.08624     31.54724    0b1111111111111111    20190418T100445275964
 2.25066     4.37417     54.78757      32.08624     31.57895    0b1111111111111111    20190418T100445695189
 2.25084     4.37500     55.45339      32.08624     31.57895    0b1111111111111111    20190418T100446115287
 2.25089     4.37417     56.05580      32.08624     31.57895    0b1111111111111111    20190418T100446535078
 2.25089     4.37583     56.88015      32.08624     31.57895    0b1111111111111111    20190418T100446954161
 2.25103     4.37250     57.86303      32.08624     31.57895    0b1111111111111111    20190418T100447373259
 2.25103     4.37417     58.71909      32.08624     31.57895    0b1111111111111111    20190418T100447792017
 2.25117     4.37583     59.48003      32.08624     31.57895    0b1111111111111111    20190418T100448211142
 2.25122     4.37500     60.11414      32.08624     31.61065    0b1111111111111111    20190418T100448629481
 2.25136     4.37667     60.84337      32.08624     31.57895    0b1111111111111111    20190418T100449046998
 2.25131     4.37583     61.41408      32.11795     31.61065    0b1111111111111111    20190418T100449465481
 2.25141     4.37583     61.92137      32.08624     31.61065    0b1111111111111111    20190418T100449885263
 2.25155     4.37667     62.17502      32.08624     31.57895    0b1111111111111111    20190418T100450305333
 2.25169     4.37583     62.71401      32.08624     31.57895    0b1111111111111111    20190418T100450724706
 2.25173     4.37917     63.03107      32.11795     31.61065    0b1111111111111111    20190418T100451142994
 2.25173     4.37500     63.41154      32.11795     31.61065    0b1111111111111111    20190418T100451562444
 2.25188     4.37583     63.95054      32.08624     31.61065    0b1111111111111111    20190418T100451980936
 2.25192     4.37583     64.29930      32.08624     31.61065    0b1111111111111111    20190418T100452399231
 2.25202     4.37750     64.74318      32.11795     31.61065    0b1111111111111111    20190418T100452820315
 2.25206     4.37333     65.09195      32.11795     31.64236    0b1111111111111111    20190418T100453239057
 2.25206     4.37917     65.53583      32.11795     31.61065    0b1111111111111111    20190418T100453658829
 2.25211     4.37833     65.85289      32.11795     31.61065    0b1111111111111111    20190418T100454077411
 2.25216     4.37750     66.26506      32.11795     31.61065    0b1111111111111111    20190418T100454497945
 2.25220     4.37667     66.55041      32.11795     31.64236    0b1111111111111111    20190418T100454917509
 2.25220     4.37833     66.96259      32.08624     31.64236    0b1111111111111111    20190418T100455336760
 2.25225     4.37833     67.27964      32.08624     31.64236    0b1111111111111111    20190418T100455755917
 1.91700     3.37083     67.56500      32.11795     31.64236    0b1111111111111111    20190418T100456175141
 0.00000    -0.07500     67.85035      32.11795     31.61065    0b1111111111111111    20190418T100456593146
