Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.090888     0.025     0.062    52.565    23.938    0b1001    20190415T113550555693
  120      -4.5925      0.00        0.00    0.087688     0.000     0.000    52.373    23.970    0b1001    20190415T113551511771
  110      -4.2075      0.00        0.00    0.081187     0.000     0.000    51.824    23.970    0b1001    20190415T113552466492
  100      -3.8250      0.00        0.00    0.074688     0.000     0.000    51.213    23.938    0b1001    20190415T113553424262
   90      -3.4425      0.00        0.00    0.068206     0.029     0.063    50.472    23.970    0b1001    20190415T113554390528
   80      -3.0587      0.00        0.00    0.061744     0.019     0.063    49.539    23.970    0b1001    20190415T113555349848
   70      -2.6750      0.00        0.00    0.055250     0.000     0.000    48.416    23.970    0b1001    20190415T113556307833
   60      -2.2900      0.00        0.00    0.048750     0.000     0.000    46.974    23.970    0b1001    20190415T113557274066
   50      -1.9062      0.00        0.00    0.042250     0.000     0.000    45.118    23.970    0b1001    20190415T113558233676
   40      -1.5237      0.00        0.00    0.035813     0.000     0.000    42.548    23.970    0b1001    20190415T113559200161
   30      -1.1412      0.00        0.00    0.029356     0.029     0.063    38.876    23.938    0b1001    20190415T113600160394
   20      -0.7575      0.00        0.00    0.022937     0.000     0.000    33.025    24.001    0b1001    20190415T113601126287
   10      -0.3750      0.00        0.00    0.016462     0.031     0.063    22.779    23.938    0b1001    20190415T113602088759
    0      -0.0000      0.00        0.00    0.010000     0.000     0.000    -0.000    23.970    0b1001    20190415T113603049438
