Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7987      0.00        0.00    0.072812     0.000     0.000    65.906    24.096    0b1111    20191205T152633387438
  120      -4.6912      0.00        0.00    0.071200     0.025     0.063    65.888    24.096    0b1111    20191205T152634345664
  110      -4.2987      0.00        0.00    0.065438     0.000     0.000    65.692    24.096    0b1111    20191205T152635303024
  100      -3.9064      0.38        1.25    0.059669     0.029     0.063    65.468    24.096    0b1111    20191205T152636262382
   90      -3.5163      0.00        0.00    0.053894     0.029     0.063    65.244    24.096    0b1111    20191205T152637221740
   80      -3.1244      0.62        1.25    0.048125     0.000     0.000    64.922    24.096    0b1111    20191205T152638177249
   70      -2.7325      0.00        0.00    0.042375     0.000     0.000    64.484    24.096    0b1111    20191205T152639133242
   60      -2.3388      0.00        0.00    0.036575     0.025     0.063    63.944    24.096    0b1111    20191205T152640093818
   50      -1.9484      0.57        1.25    0.030819     0.019     0.063    63.220    24.096    0b1111    20191205T152641050057
   40      -1.5575      0.00        0.00    0.025069     0.019     0.063    62.129    24.096    0b1111    20191205T152642008328
   30      -1.1675      0.00        0.00    0.019356     0.029     0.063    60.316    24.128    0b1111    20191205T152642963275
   20      -0.7759      0.57        1.25    0.013638     0.025     0.062    56.893    24.096    0b1111    20191205T152643916506
   10      -0.3850      0.00        0.00    0.007875     0.000     0.000    48.889    24.096    0b1111    20191205T152644876367
    0      -0.0000      0.00        0.00    0.002156     0.031     0.063    -0.000    24.065    0b1111    20191205T152645832737
