Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24419     4.37417     23.20862      29.70831     32.33989    0b1111111111111111    20190411T100137239984
 2.24419     4.37167     23.24033      29.74001     32.33989    0b1111111111111111    20190411T100137659217
 2.24428     4.37250     23.27204      29.70831     32.33989    0b1111111111111111    20190411T100138078374
 2.24423     4.37333     23.27204      29.74001     32.33989    0b1111111111111111    20190411T100138499956
 2.24447     4.37250     25.58656      29.74001     32.37159    0b1111111111111111    20190411T100138920318
 2.24456     4.37500     27.86937      29.74001     32.37159    0b1111111111111111    20190411T100139337156
 2.24466     4.37333     30.05707      29.74001     32.37159    0b1111111111111111    20190411T100139755866
 2.24489     4.37250     31.92771      29.77172     32.40330    0b1111111111111111    20190411T100140174829
 2.24494     4.37500     33.41788      29.74001     32.40330    0b1111111111111111    20190411T100140592916
 2.24513     4.37667     34.84464      29.77172     32.43500    0b1111111111111111    20190411T100141011292
 2.24531     4.37667     36.23970      29.77172     32.43500    0b1111111111111111    20190411T100141429227
 2.24545     4.37500     37.57134      29.74001     32.43500    0b1111111111111111    20190411T100141848189
 2.24555     4.37500     38.93469      29.80342     36.49334    0b1111111111111111    20190411T100142267797
 2.24573     4.37667     40.20292      29.77172     32.46671    0b1111111111111111    20190411T100142686668
 2.24578     4.37750     41.31262      29.77172     32.43500    0b1111111111111111    20190411T100143106639
 2.24602     4.37833     42.42232      29.77172     32.46671    0b1111111111111111    20190411T100143525381
 2.24611     4.38000     43.43691      29.77172     32.46671    0b1111111111111111    20190411T100143944021
 2.24616     4.37750     44.54661      29.77172     32.46671    0b1111111111111111    20190411T100144367919
 2.24625     4.37750     45.46607      29.80342     32.46671    0b1111111111111111    20190411T100144791750
 2.24639     4.37833     46.29042      29.80342     32.43500    0b1111111111111111    20190411T100145214141
 2.24639     4.37833     47.08307      29.80342     32.49841    0b1111111111111111    20190411T100145634865
 2.24639     4.37833     47.81230      29.80342     32.49841    0b1111111111111111    20190411T100146059002
 2.24667     4.37917     48.41471      29.83513     32.49841    0b1111111111111111    20190411T100146484496
 2.24677     4.37750     49.08053      29.80342     32.46671    0b1111111111111111    20190411T100146903703
 2.24677     4.37750     49.71465      29.80342     32.49841    0b1111111111111111    20190411T100147322697
 2.24686     4.38083     50.15853      29.80342     32.49841    0b1111111111111111    20190411T100147740810
 2.24695     4.37917     50.66582      29.80342     32.49841    0b1111111111111111    20190411T100148160549
 2.24705     4.37833     51.33164      29.83513     32.49841    0b1111111111111111    20190411T100148579480
 2.24714     4.38167     51.80723      29.83513     32.49841    0b1111111111111111    20190411T100148998797
 2.24723     4.37917     52.37793      29.80342     32.53012    0b1111111111111111    20190411T100149417220
 2.24728     4.37917     52.88523      29.80342     32.53012    0b1111111111111111    20190411T100149835776
 2.24742     4.38000     53.45593      29.83513     32.49841    0b1111111111111111    20190411T100150255506
 2.24752     4.37917     53.83640      29.83513     32.53012    0b1111111111111111    20190411T100150674062
 2.24761     4.37917     54.24857      29.86684     32.53012    0b1111111111111111    20190411T100151092637
 2.24770     4.38250     54.72416      29.83513     32.53012    0b1111111111111111    20190411T100151511531
 2.24775     4.37917     55.04122      29.83513     32.53012    0b1111111111111111    20190411T100151934086
 2.24775     4.38083     55.42169      29.83513     32.53012    0b1111111111111111    20190411T100152352371
 2.24780     4.38083     55.83386      29.86684     32.53012    0b1111111111111111    20190411T100152771006
 2.24789     4.38167     56.21433      29.83513     32.53012    0b1111111111111111    20190411T100153189230
 2.24808     4.38167     56.56309      29.83513     32.53012    0b1111111111111111    20190411T100153608852
 2.24808     4.38250     56.88015      29.83513     32.53012    0b1111111111111111    20190411T100154028570
 2.24817     4.38083     57.16550      29.86684     32.53012    0b1111111111111111    20190411T100154447350
 2.24831     4.38167     57.45086      29.86684     32.53012    0b1111111111111111    20190411T100154866497
 2.24827     4.38333     57.83133      29.89854     32.53012    0b1111111111111111    20190411T100155286093
 2.24836     4.38000     58.14838      29.86684     32.53012    0b1111111111111111    20190411T100155704858
 2.24841     4.38333     58.46544      29.86684     32.56183    0b1111111111111111    20190411T100156122976
 2.24850     4.38167     58.84591      29.86684     32.53012    0b1111111111111111    20190411T100156541433
 2.24855     4.38167     59.13126      29.86684     32.56183    0b1111111111111111    20190411T100156961168
 2.24850     4.38333     59.32150      29.89854     32.56183    0b1111111111111111    20190411T100157380464
 2.24855     4.38333     59.57514      29.86684     32.59353    0b1111111111111111    20190411T100157800574
 2.24864     4.38500     59.82879      29.86684     32.59353    0b1111111111111111    20190411T100158218818
 2.24878     4.38417     60.08244      29.83513     32.56183    0b1111111111111111    20190411T100158637029
 2.24878     4.38667     60.39949      29.83513     32.56183    0b1111111111111111    20190411T100159055167
 2.24878     4.38333     60.55802      29.86684     32.59353    0b1111111111111111    20190411T100159473486
 2.24883     4.38583     60.77996      29.86684     32.59353    0b1111111111111111    20190411T100159893247
 2.24892     4.38500     61.00190      29.89854     32.56183    0b1111111111111111    20190411T100200311341
 2.24902     4.38500     61.25555      29.86684     32.56183    0b1111111111111111    20190411T100200730609
 2.24906     4.38667     61.44578      29.86684     32.56183    0b1111111111111111    20190411T100201148521
 2.24906     4.38500     61.63602      29.86684     32.56183    0b1111111111111111    20190411T100201573656
 2.24911     4.38500     61.95308      29.89854     32.59353    0b1111111111111111    20190411T100201996411
 2.24925     4.38833     62.20672      29.86684     32.59353    0b1111111111111111    20190411T100202418976
 2.24920     4.38583     62.39696      29.89854     32.59353    0b1111111111111111    20190411T100202839503
 2.24925     4.38667     62.58719      29.86684     32.59353    0b1111111111111111    20190411T100203264280
 2.24930     4.38583     62.84084      29.89854     32.59353    0b1111111111111111    20190411T100203690476
 2.24930     4.38417     62.99937      29.89854     32.59353    0b1111111111111111    20190411T100204112843
 2.24939     4.38583     63.25301      29.89854     32.59353    0b1111111111111111    20190411T100204533477
 2.24953     4.38667     63.34813      29.86684     32.59353    0b1111111111111111    20190411T100204955065
 2.24958     4.38500     63.57007      29.89854     32.59353    0b1111111111111111    20190411T100205380073
 2.24967     4.38667     63.76030      29.89854     32.59353    0b1111111111111111    20190411T100205800670
 2.24972     4.38417     63.85542      29.89854     32.59353    0b1111111111111111    20190411T100206224440
 2.24972     4.38500     64.01395      29.89854     32.59353    0b1111111111111111    20190411T100206646677
 2.24972     4.38667     64.17248      29.89854     32.59353    0b1111111111111111    20190411T100207067511
 2.24972     4.38583     64.33101      29.89854     32.59353    0b1111111111111111    20190411T100207491790
 2.24972     4.38500     64.52124      29.89854     32.59353    0b1111111111111111    20190411T100207915772
 2.24981     4.38583     64.64807      29.89854     32.59353    0b1111111111111111    20190411T100208339390
 2.24981     4.38417     64.80659      29.89854     32.59353    0b1111111111111111    20190411T100208763041
 2.24991     4.38583     64.90171      29.89854     32.59353    0b1111111111111111    20190411T100209186774
 2.24991     4.38667     64.99683      29.89854     32.56183    0b1111111111111111    20190411T100209610880
 2.24991     4.38500     65.06024      29.89854     32.62524    0b1111111111111111    20190411T100210029881
 2.25000     4.38750     65.18706      29.89854     32.59353    0b1111111111111111    20190411T100210449074
 2.25019     4.38750     65.28218      29.89854     32.59353    0b1111111111111111    20190411T100210866994
 2.25014     4.38833     65.40900      29.89854     32.62524    0b1111111111111111    20190411T100211285944
 2.25023     4.38583     65.50412      29.89854     32.56183    0b1111111111111111    20190411T100211703810
 2.25028     4.38833     65.59924      29.93025     32.62524    0b1111111111111111    20190411T100212121147
 2.25028     4.38833     65.69436      29.93025     32.65694    0b1111111111111111    20190411T100212540098
 2.25033     4.38583     65.78947      29.89854     32.62524    0b1111111111111111    20190411T100212959691
 2.25033     4.38750     65.97971      29.89854     32.62524    0b1111111111111111    20190411T100213379169
 2.25038     4.38500     66.07483      29.89854     32.62524    0b1111111111111111    20190411T100213794948
 2.25038     4.38750     66.20165      29.89854     32.62524    0b1111111111111111    20190411T100214215740
 2.25052     4.38667     66.29677      29.93025     32.62524    0b1111111111111111    20190411T100214634662
 2.25066     4.38917     66.36018      29.93025     32.62524    0b1111111111111111    20190411T100215052635
 0.00000    -0.05667     66.58212      29.93025     32.62524    0b1111111111111111    20190411T100215471628
