Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7741      0.57        1.25    0.083250     0.000     0.000    57.347    25.079    0b1001    20190614T160335823186
  120      -4.6863      0.00        0.00    0.081750     0.000     0.000    57.324    25.079    0b1001    20190614T160336789242
  110      -4.2962      0.00        0.00    0.075187     0.000     0.000    57.140    25.079    0b1001    20190614T160337752852
  100      -3.9062      0.00        0.00    0.068644     0.029     0.062    56.906    25.079    0b1001    20190614T160338715833
   90      -3.5175      0.00        0.00    0.062125     0.000     0.000    56.620    25.079    0b1001    20190614T160339678572
   80      -3.1275      0.00        0.00    0.055625     0.000     0.000    56.225    25.111    0b1001    20190614T160340641873
   70      -2.7379      0.57        1.25    0.049063     0.000     0.000    55.804    25.111    0b1001    20190614T160341608499
   60      -2.3463      0.00        0.00    0.042500     0.000     0.000    55.206    25.111    0b1001    20190614T160342573896
   50      -1.9550      0.00        0.00    0.036000     0.000     0.000    54.306    25.111    0b1001    20190614T160343538383
   40      -1.5638      0.00        0.00    0.029437     0.000     0.000    53.121    25.111    0b1001    20190614T160344502996
   30      -1.1738      0.00        0.00    0.022888     0.025     0.063    51.283    25.111    0b1001    20190614T160345468612
   20      -0.7825      0.00        0.00    0.016387     0.025     0.063    47.750    25.111    0b1001    20190614T160346429685
   10      -0.3925      0.00        0.00    0.009875     0.000     0.000    39.747    25.111    0b1001    20190614T160347394227
    0      -0.0014      0.38        1.25    0.003313     0.000     0.000     0.415    25.143    0b1001    20190614T160348360397
