Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7879      0.57        1.25    0.077750     0.000     0.000    61.580    23.431    0b1001    20190524T180724646307
  120      -4.7202      0.50        1.25    0.076575     0.025     0.062    61.642    23.431    0b1001    20190524T180725602034
  110      -4.3263      0.00        0.00    0.069937     0.000     0.000    61.859    23.462    0b1001    20190524T180726557659
  100      -3.9325      0.00        0.00    0.063313     0.000     0.000    62.113    23.462    0b1001    20190524T180727515978
   90      -3.5388      0.00        0.00    0.056694     0.019     0.063    62.419    23.462    0b1001    20190524T180728471649
   80      -3.1450      0.00        0.00    0.050062     0.000     0.000    62.821    23.462    0b1001    20190524T180729426724
   70      -2.7500      0.00        0.00    0.043438     0.000     0.000    63.309    23.494    0b1001    20190524T180730385224
   60      -2.3538      0.00        0.00    0.036813     0.000     0.000    63.939    23.462    0b1001    20190524T180731342225
   50      -1.9613      0.00        0.00    0.030250     0.000     0.000    64.835    23.462    0b1001    20190524T180732302340
   40      -1.5687      0.00        0.00    0.023656     0.031     0.063    66.314    23.462    0b1001    20190524T180733260911
   30      -1.1762      0.00        0.00    0.017063     0.000     0.000    68.938    23.462    0b1001    20190524T180734215558
   20      -0.7829      0.57        1.25    0.010525     0.031     0.063    74.382    23.494    0b1001    20190524T180735173945
   10      -0.3900      0.00        0.00    0.003937     0.000     0.000    99.048    23.494    0b1001    20190524T180736144054
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.462    0b1001    20190524T180737114324
