Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.047125     0.000     0.000   101.141    25.238       0b0    20190604T145728953133
  120      -4.6138      0.00        0.00    0.045500     0.000     0.000   101.401    25.238       0b0    20190604T145729912403
  110      -4.2275      0.00        0.00    0.041438     0.000     0.000   102.021    25.238       0b0    20190604T145730871491
  100      -3.8438      0.00        0.00    0.037363     0.025     0.063   102.877    25.238       0b0    20190604T145731831625
   90      -3.4600      0.00        0.00    0.033294     0.029     0.063   103.923    25.269       0b0    20190604T145732791106
   80      -3.0763      0.00        0.00    0.029237     0.025     0.063   105.216    25.238       0b0    20190604T145733746472
   70      -2.6913      0.00        0.00    0.025188     0.000     0.000   106.849    25.269       0b0    20190604T145734704677
   60      -2.3038      0.00        0.00    0.021063     0.000     0.000   109.377    25.269       0b0    20190604T145735665069
   50      -1.9191      0.57        1.25    0.017025     0.031     0.063   112.724    25.238       0b0    20190604T145736624433
   40      -1.5350      0.00        0.00    0.012987     0.025     0.063   118.191    25.238       0b0    20190604T145737585044
   30      -1.1509      0.57        1.25    0.008937     0.000     0.000   128.769    25.238       0b0    20190604T145738544650
   20      -0.7650      0.00        0.00    0.004937     0.000     0.000   154.937    25.238       0b0    20190604T145739504359
   10      -0.3813      0.00        0.00    0.000875     0.000     0.000   435.714    25.206       0b0    20190604T145740464869
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.238       0b0    20190604T145741424251
