Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7803      0.50        1.25    0.060000     0.000     0.000    79.671    24.699     0b111    20190624T130730763387
  120      -4.5300      0.00        0.00    0.056500     0.000     0.000    80.177    24.699     0b111    20190624T130731726996
  110      -4.1512      0.00        0.00    0.051263     0.025     0.063    80.980    24.699     0b111    20190624T130732694478
  100      -3.7741      0.57        1.25    0.046062     0.000     0.000    81.935    24.699     0b111    20190624T130733659206
   90      -3.3975      0.00        0.00    0.040863     0.025     0.063    83.145    24.699     0b111    20190624T130734625691
   80      -3.0200      0.00        0.00    0.035625     0.000     0.000    84.772    24.667     0b111    20190624T130735591061
   70      -2.6420      0.61        1.25    0.030437     0.000     0.000    86.801    24.699     0b111    20190624T130736558167
   60      -2.2616      0.57        1.25    0.025200     0.025     0.063    89.747    24.699     0b111    20190624T130737521977
   50      -1.8837      0.00        0.00    0.020000     0.000     0.000    94.188    24.731     0b111    20190624T130738488012
   40      -1.5062      0.00        0.00    0.014813     0.000     0.000   101.688    24.731     0b111    20190624T130739458115
   30      -1.1290      0.50        1.25    0.009644     0.029     0.063   117.071    24.699     0b111    20190624T130740427849
   20      -0.7512      0.00        0.00    0.004519     0.029     0.063   166.252    24.699     0b111    20190624T130741397942
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    24.699     0b111    20190624T130742359597
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.667     0b111    20190624T130743326431
