Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.082625     0.000     0.000    57.579    31.516    0b1001    20190611T165655533876
  120      -4.6647      0.50        1.25    0.081063     0.000     0.000    57.545    31.516    0b1001    20190611T165656490357
  110      -4.2750      0.00        0.00    0.074500     0.000     0.000    57.383    31.516    0b1001    20190611T165657447522
  100      -3.8862      0.00        0.00    0.067937     0.000     0.000    57.203    31.516    0b1001    20190611T165658412532
   90      -3.4988      0.00        0.00    0.061375     0.000     0.000    57.006    31.547    0b1001    20190611T165659373659
   80      -3.1100      0.00        0.00    0.054813     0.000     0.000    56.739    31.547    0b1001    20190611T165700332912
   70      -2.7213      0.00        0.00    0.048250     0.000     0.000    56.399    31.547    0b1001    20190611T165701290732
   60      -2.3300      0.00        0.00    0.041631     0.019     0.063    55.968    31.547    0b1001    20190611T165702247393
   50      -1.9409      0.57        1.25    0.035063     0.000     0.000    55.355    31.547    0b1001    20190611T165703205831
   40      -1.5512      0.00        0.00    0.028500     0.000     0.000    54.430    31.547    0b1001    20190611T165704164363
   30      -1.1625      0.00        0.00    0.021938     0.000     0.000    52.991    31.547    0b1001    20190611T165705121349
   20      -0.7729      0.57        1.25    0.015431     0.019     0.063    50.085    31.579    0b1001    20190611T165706078926
   10      -0.3838      0.00        0.00    0.008831     0.029     0.063    43.454    31.547    0b1001    20190611T165707038157
    0      -0.0000      0.00        0.00    0.002262     0.025     0.063    -0.000    31.579    0b1001    20190611T165707997517
