Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8000      0.00        0.00    0.052687     0.000     0.000    91.103    24.223       0b0    20190521T114109904386
  120      -4.7512      0.00        0.00    0.052181     0.019     0.063    91.053    24.223       0b0    20190521T114110864987
  110      -4.3550      0.00        0.00    0.048025     0.031     0.063    90.682    24.192       0b0    20190521T114111827700
  100      -3.9588      0.00        0.00    0.043875     0.000     0.000    90.228    24.223       0b0    20190521T114112789297
   90      -3.5633      0.61        1.25    0.039750     0.000     0.000    89.642    24.223       0b0    20190521T114113754090
   80      -3.1666      0.57        1.25    0.035625     0.000     0.000    88.888    24.192       0b0    20190521T114114720522
   70      -2.7700      0.00        0.00    0.031500     0.000     0.000    87.937    24.192       0b0    20190521T114115680285
   60      -2.3712      0.00        0.00    0.027350     0.031     0.063    86.700    24.192       0b0    20190521T114116638361
   50      -1.9762      0.00        0.00    0.023250     0.000     0.000    85.000    24.223       0b0    20190521T114117596505
   40      -1.5813      0.00        0.00    0.019125     0.000     0.000    82.680    24.192       0b0    20190521T114118558119
   30      -1.1862      0.00        0.00    0.015000     0.000     0.000    79.083    24.192       0b0    20190521T114119516061
   20      -0.7900      0.00        0.00    0.010938     0.000     0.000    72.229    24.192       0b0    20190521T114120477341
   10      -0.3940      0.50        1.25    0.006819     0.019     0.063    57.782    24.160       0b0    20190521T114121434580
    0      -0.0000      0.00        0.00    0.002725     0.031     0.063    -0.000    24.192       0b0    20190521T114122394895
