Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.061875     0.000     0.000    77.131    24.477     0b111    20190606T173124796591
  120      -4.5475      0.00        0.00    0.058875     0.000     0.000    77.240    24.509     0b111    20190606T173125756955
  110      -4.1688      0.00        0.00    0.053812     0.000     0.000    77.468    24.540     0b111    20190606T173126715420
  100      -3.7900      0.00        0.00    0.048812     0.000     0.000    77.644    24.509     0b111    20190606T173127681693
   90      -3.4120      0.61        1.25    0.043781     0.031     0.063    77.933    24.540     0b111    20190606T173128650807
   80      -3.0334      0.57        1.25    0.038750     0.000     0.000    78.281    24.509     0b111    20190606T173129615420
   70      -2.6541      0.57        1.25    0.033750     0.000     0.000    78.641    24.540     0b111    20190606T173130574482
   60      -2.2735      0.50        1.25    0.028687     0.000     0.000    79.251    24.572     0b111    20190606T173131533280
   50      -1.8938      0.00        0.00    0.023650     0.031     0.063    80.074    24.572     0b111    20190606T173132489832
   40      -1.5150      0.00        0.00    0.018625     0.000     0.000    81.342    24.540     0b111    20190606T173133453844
   30      -1.1363      0.00        0.00    0.013625     0.000     0.000    83.394    24.540     0b111    20190606T173134412391
   20      -0.7575      0.00        0.00    0.008625     0.000     0.000    87.826    24.540     0b111    20190606T173135369796
   10      -0.3776      0.38        1.25    0.003625     0.000     0.000   104.172    24.540     0b111    20190606T173136327896
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.540     0b111    20190606T173137287759
