Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.078812     0.000     0.000    60.476    24.065    0b1001    20190410T131040852198
  120      -4.5555      0.61        1.25    0.075250     0.000     0.000    60.538    24.065    0b1001    20190410T131041807536
  110      -4.1750      0.00        0.00    0.068875     0.000     0.000    60.617    24.065    0b1001    20190410T131042763124
  100      -3.7950      0.00        0.00    0.062500     0.000     0.000    60.720    24.065    0b1001    20190410T131043718868
   90      -3.4163      0.00        0.00    0.056125     0.000     0.000    60.869    24.065    0b1001    20190410T131044676850
   80      -3.0362      0.00        0.00    0.049787     0.031     0.062    60.984    24.065    0b1001    20190410T131045632076
   70      -2.6562      0.00        0.00    0.043438     0.000     0.000    61.151    24.065    0b1001    20190410T131046587713
   60      -2.2738      0.00        0.00    0.037062     0.000     0.000    61.349    24.065    0b1001    20190410T131047553146
   50      -1.8939      0.37        1.25    0.030687     0.000     0.000    61.715    24.096    0b1001    20190410T131048519331
   40      -1.5150      0.00        0.00    0.024375     0.000     0.000    62.154    24.096    0b1001    20190410T131049485539
   30      -1.1350      0.00        0.00    0.018025     0.031     0.063    62.968    24.065    0b1001    20190410T131050447807
   20      -0.7550      0.00        0.00    0.011750     0.000     0.000    64.255    24.096    0b1001    20190410T131051415292
   10      -0.3750      0.00        0.00    0.005437     0.000     0.000    68.966    24.065    0b1001    20190410T131052378784
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1001    20190410T131053338127
