Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8100      0.00        0.00    0.040250     0.000     0.000   119.503    24.762       0b0    20190410T175054481644
  120      -4.6787      0.00        0.00    0.038856     0.029     0.063   120.412    24.762       0b0    20190410T175055435610
  110      -4.2883      0.61        1.25    0.034700     0.025     0.063   123.581    24.762       0b0    20190410T175056391262
  100      -3.8986      0.38        1.25    0.030575     0.025     0.063   127.510    24.762       0b0    20190410T175057347222
   90      -3.5088      0.00        0.00    0.026438     0.000     0.000   132.719    24.762       0b0    20190410T175058301318
   80      -3.1194      0.63        1.25    0.022313     0.000     0.000   139.804    24.762       0b0    20190410T175059256589
   70      -2.7288      0.00        0.00    0.018187     0.000     0.000   150.034    24.762       0b0    20190410T175100213701
   60      -2.3374      0.37        1.25    0.014063     0.000     0.000   166.213    24.762       0b0    20190410T175101169157
   50      -1.9465      0.50        1.25    0.009938     0.000     0.000   195.874    24.762       0b0    20190410T175102125296
   40      -1.5575      0.00        0.00    0.005812     0.000     0.000   267.957    24.762       0b0    20190410T175103080906
   30      -1.1675      0.00        0.00    0.001744     0.019     0.063   669.534    24.731       0b0    20190410T175104035890
   20      -0.7768      0.61        1.25    0.000000     0.000     0.000     1.000    24.762       0b0    20190410T175104990748
   10      -0.3875      0.00        0.00    0.000000     0.000     0.000     1.000    24.731       0b0    20190410T175105946570
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.762       0b0    20190410T175106900716
