Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.055919     0.029     0.063    85.079    24.794       0b0    20190529T141529645325
  120      -4.5574      0.37        1.25    0.053750     0.000     0.000    84.788    24.762       0b0    20190529T141530606497
  110      -4.1763      0.00        0.00    0.049706     0.029     0.063    84.019    24.762       0b0    20190529T141531565505
  100      -3.7971      0.57        1.25    0.045687     0.000     0.000    83.111    24.762       0b0    20190529T141532521597
   90      -3.4176      0.38        1.25    0.041625     0.000     0.000    82.105    24.794       0b0    20190529T141533481526
   80      -3.0379      0.57        1.25    0.037625     0.000     0.000    80.741    24.794       0b0    20190529T141534441973
   70      -2.6586      0.37        1.25    0.033563     0.000     0.000    79.214    24.762       0b0    20190529T141535401056
   60      -2.2763      0.00        0.00    0.029525     0.031     0.063    77.096    24.762       0b0    20190529T141536359942
   50      -1.8969      0.62        1.25    0.025500     0.000     0.000    74.387    24.762       0b0    20190529T141537318889
   40      -1.5175      0.00        0.00    0.021487     0.025     0.062    70.622    24.762       0b0    20190529T141538281795
   30      -1.1385      0.50        1.25    0.017437     0.000     0.000    65.290    24.794       0b0    20190529T141539239862
   20      -0.7588      0.00        0.00    0.013500     0.000     0.000    56.204    24.731       0b0    20190529T141540197858
   10      -0.3800      0.00        0.00    0.009437     0.000     0.000    40.265    24.731       0b0    20190529T141541158702
    0      -0.0000      0.00        0.00    0.005437     0.000     0.000    -0.000    24.762       0b0    20190529T141542116944
