Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7852      0.50        1.25    0.071500     0.000     0.000    66.927    24.287    0b1001    20181005T182117474200
  120      -4.7000      0.00        0.00    0.070000     0.000     0.000    67.143    24.287    0b1001    20181005T182118525290
  110      -4.3067      0.61        1.25    0.063375     0.000     0.000    67.957    24.287    0b1001    20181005T182119577040
  100      -3.9145      0.61        1.25    0.056750     0.000     0.000    68.978    24.318    0b1001    20181005T182120625890
   90      -3.5234      0.57        1.25    0.050125     0.000     0.000    70.292    24.318    0b1001    20181005T182121677038
   80      -3.1313      0.00        0.00    0.043500     0.000     0.000    71.983    24.318    0b1001    20181005T182122726853
   70      -2.7395      0.61        1.25    0.036862     0.025     0.063    74.317    24.287    0b1001    20181005T182123776928
   60      -2.3450      0.00        0.00    0.030187     0.000     0.000    77.681    24.318    0b1001    20181005T182124826941
   50      -1.9537      0.00        0.00    0.023569     0.019     0.063    82.896    24.318    0b1001    20181005T182125877715
   40      -1.5638      0.00        0.00    0.016975     0.031     0.063    92.121    24.318    0b1001    20181005T182126928325
   30      -1.1725      0.00        0.00    0.010375     0.000     0.000   113.012    24.318    0b1001    20181005T182127979140
   20      -0.7809      0.57        1.25    0.003812     0.000     0.000   204.820    24.318    0b1001    20181005T182129031867
   10      -0.3900      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20181005T182130082485
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20181005T182131132595
