Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7539      0.37        1.25    0.055488     0.025     0.063    85.675    23.906     0b111    20190530T103100119467
  120      -4.5750      0.00        0.00    0.053000     0.000     0.000    86.321    23.906     0b111    20190530T103101079426
  110      -4.1925      0.00        0.00    0.047750     0.000     0.000    87.801    23.906     0b111    20190530T103102035856
  100      -3.8113      0.00        0.00    0.042500     0.000     0.000    89.676    23.906     0b111    20190530T103102996264
   90      -3.4300      0.00        0.00    0.037275     0.031     0.063    92.019    23.906     0b111    20190530T103103954448
   80      -3.0475      0.00        0.00    0.032063     0.000     0.000    95.049    23.938     0b111    20190530T103104916981
   70      -2.6659      0.57        1.25    0.026812     0.000     0.000    99.427    23.906     0b111    20190530T103105876320
   60      -2.2812      0.00        0.00    0.021563     0.000     0.000   105.797    23.906     0b111    20190530T103106835168
   50      -1.9000      0.00        0.00    0.016363     0.025     0.063   116.119    23.906     0b111    20190530T103107794438
   40      -1.5188      0.00        0.00    0.011137     0.025     0.063   136.364    23.906     0b111    20190530T103108753536
   30      -1.1387      0.00        0.00    0.005950     0.025     0.063   191.387    23.906     0b111    20190530T103109708635
   20      -0.7565      0.50        1.25    0.000813     0.000     0.000   931.077    23.906     0b111    20190530T103110666335
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    23.906     0b111    20190530T103111627656
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.906     0b111    20190530T103112586937
