Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.059544     0.029     0.063    80.361    24.699     0b111    20190606T145455780457
  120      -4.4750      0.00        0.00    0.055250     0.000     0.000    80.995    24.699     0b111    20190606T145456738353
  110      -4.1013      0.00        0.00    0.050131     0.019     0.063    81.810    24.699     0b111    20190606T145457693836
  100      -3.7293      0.61        1.25    0.045037     0.031     0.063    82.803    24.667     0b111    20190606T145458651032
   90      -3.3575      0.00        0.00    0.039938     0.000     0.000    84.069    24.699     0b111    20190606T145459611428
   80      -2.9846      0.57        1.25    0.034813     0.000     0.000    85.734    24.699     0b111    20190606T145500569532
   70      -2.6112      0.00        0.00    0.029725     0.031     0.063    87.847    24.699     0b111    20190606T145501528528
   60      -2.2362      0.00        0.00    0.024581     0.029     0.063    90.974    24.667     0b111    20190606T145502489514
   50      -1.8638      0.00        0.00    0.019500     0.000     0.000    95.577    24.699     0b111    20190606T145503453431
   40      -1.4913      0.00        0.00    0.014406     0.031     0.062   103.514    24.699     0b111    20190606T145504425390
   30      -1.1188      0.00        0.00    0.009312     0.000     0.000   120.134    24.699     0b111    20190606T145505391619
   20      -0.7451      0.37        1.25    0.004281     0.031     0.063   174.044    24.699     0b111    20190606T145506360851
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    24.699     0b111    20190606T145507330301
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.699     0b111    20190606T145508297880
