Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.053000     0.000     0.000    90.259    25.713       0b0    20190604T165142509357
  120      -4.7038      0.00        0.00    0.052125     0.000     0.000    90.240    25.682       0b0    20190604T165143466472
  110      -4.3100      0.00        0.00    0.048000     0.000     0.000    89.792    25.713       0b0    20190604T165144425695
  100      -3.9175      0.00        0.00    0.043869     0.019     0.063    89.300    25.713       0b0    20190604T165145386547
   90      -3.5261      0.38        1.25    0.039687     0.000     0.000    88.847    25.713       0b0    20190604T165146344879
   80      -3.1337      0.00        0.00    0.035563     0.000     0.000    88.120    25.682       0b0    20190604T165147303743
   70      -2.7413      0.00        0.00    0.031438     0.000     0.000    87.197    25.682       0b0    20190604T165148264729
   60      -2.3463      0.00        0.00    0.027281     0.031     0.062    86.002    25.682       0b0    20190604T165149225587
   50      -1.9550      0.00        0.00    0.023162     0.031     0.063    84.404    25.682       0b0    20190604T165150185101
   40      -1.5627      0.50        1.25    0.019050     0.025     0.063    82.034    25.682       0b0    20190604T165151145492
   30      -1.1721      0.57        1.25    0.014906     0.031     0.063    78.633    25.682       0b0    20190604T165152110901
   20      -0.7800      0.00        0.00    0.010813     0.000     0.000    72.139    25.650       0b0    20190604T165153076053
   10      -0.3887      0.00        0.00    0.006688     0.000     0.000    58.131    25.682       0b0    20190604T165154045407
    0      -0.0000      0.00        0.00    0.002562     0.000     0.000    -0.000    25.650       0b0    20190604T165155013312
