Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7761      0.37        1.25    0.070688     0.000     0.000    67.567    24.223    0b1111    20190410T173425426310
  120      -4.5400      0.00        0.00    0.067187     0.000     0.000    67.572    24.287    0b1111    20190410T173426380889
  110      -4.1611      0.37        1.25    0.061631     0.019     0.063    67.516    24.223    0b1111    20190410T173427334607
  100      -3.7825      0.00        0.00    0.056125     0.000     0.000    67.394    24.287    0b1111    20190410T173428292789
   90      -3.4050      0.00        0.00    0.050562     0.000     0.000    67.342    24.287    0b1111    20190410T173429247629
   80      -3.0263      0.00        0.00    0.045056     0.019     0.063    67.166    24.287    0b1111    20190410T173430201681
   70      -2.6475      0.00        0.00    0.039525     0.031     0.063    66.983    24.287    0b1111    20190410T173431156666
   60      -2.2672      0.50        1.25    0.034000     0.000     0.000    66.684    24.287    0b1111    20190410T173432111524
   50      -1.8888      0.00        0.00    0.028488     0.025     0.063    66.301    24.287    0b1111    20190410T173433068400
   40      -1.5100      0.00        0.00    0.022944     0.019     0.063    65.813    24.287    0b1111    20190410T173434023620
   30      -1.1320      0.61        1.25    0.017444     0.019     0.063    64.894    24.287    0b1111    20190410T173434978979
   20      -0.7538      0.00        0.00    0.012000     0.000     0.000    62.813    24.287    0b1111    20190410T173435934715
   10      -0.3750      0.00        0.00    0.006500     0.000     0.000    57.692    24.287    0b1111    20190410T173436889862
    0      -0.0000      0.00        0.00    0.001050     0.025     0.063    -0.000    24.287    0b1111    20190410T173437851997
