Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7912      0.00        0.00    0.042687     0.000     0.000   112.240    24.350       0b0    20190523T120934007326
  120      -4.5400      0.00        0.00    0.040025     0.031     0.063   113.429    24.350       0b0    20190523T120934967453
  110      -4.1600      0.00        0.00    0.036063     0.000     0.000   115.355    24.350       0b0    20190523T120935929004
  100      -3.7812      0.00        0.00    0.032069     0.019     0.063   117.911    24.350       0b0    20190523T120936889924
   90      -3.4037      0.00        0.00    0.028119     0.019     0.063   121.049    24.350       0b0    20190523T120937847747
   80      -3.0250      0.00        0.00    0.024125     0.000     0.000   125.389    28.377       0b0    20190523T120938805681
   70      -2.6463      0.00        0.00    0.020150     0.031     0.063   131.328    24.350       0b0    20190523T120939763894
   60      -2.2650      0.00        0.00    0.016156     0.031     0.063   140.193    24.350       0b0    20190523T120940721769
   50      -1.8862      0.00        0.00    0.012188     0.000     0.000   154.769    24.350       0b0    20190523T120941678339
   40      -1.5087      0.00        0.00    0.008188     0.000     0.000   184.275    24.350       0b0    20190523T120942637449
   30      -1.1312      0.00        0.00    0.004250     0.000     0.000   266.176    24.350       0b0    20190523T120943597599
   20      -0.7525      0.00        0.00    0.000375     0.000     0.000  2006.667    24.350       0b0    20190523T120944555337
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    24.350       0b0    20190523T120945511943
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318       0b0    20190523T120946469780
