Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.076812     0.000     0.000    62.099    24.382    0b1001    20190606T143114641233
  120      -4.5725      0.00        0.00    0.073375     0.000     0.000    62.317    24.382    0b1001    20190606T143115602654
  110      -4.1906      0.62        1.25    0.066750     0.000     0.000    62.781    24.382    0b1001    20190606T143116562929
  100      -3.8100      0.00        0.00    0.060250     0.000     0.000    63.237    24.382    0b1001    20190606T143117522405
   90      -3.4287      0.00        0.00    0.053750     0.000     0.000    63.791    24.382    0b1001    20190606T143118481994
   80      -3.0475      0.00        0.00    0.047250     0.000     0.000    64.497    24.413    0b1001    20190606T143119442751
   70      -2.6663      0.00        0.00    0.040750     0.000     0.000    65.429    24.413    0b1001    20190606T143120404271
   60      -2.2825      0.00        0.00    0.034250     0.000     0.000    66.642    24.413    0b1001    20190606T143121371885
   50      -1.9013      0.00        0.00    0.027750     0.000     0.000    68.514    24.413    0b1001    20190606T143122338738
   40      -1.5211      0.37        1.25    0.021313     0.000     0.000    71.372    24.382    0b1001    20190606T143123304350
   30      -1.1400      0.00        0.00    0.014813     0.000     0.000    76.962    24.413    0b1001    20190606T143124266392
   20      -0.7586      0.37        1.25    0.008400     0.031     0.063    90.312    24.413    0b1001    20190606T143125228805
   10      -0.3775      0.00        0.00    0.001938     0.000     0.000   194.839    24.413    0b1001    20190606T143126188678
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.445    0b1001    20190606T143127149096
