Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7760      0.50        1.25    0.051887     0.025     0.063    92.045    24.413       0b0    20181005T191851081173
  120      -4.7638      0.00        0.00    0.051750     0.000     0.000    92.053    24.382       0b0    20181005T191852133722
  110      -4.4688      0.00        0.00    0.048619     0.019     0.063    91.914    24.382       0b0    20181005T191853183463
  100      -4.0613      0.00        0.00    0.044288     0.031     0.063    91.702    24.382       0b0    20181005T191854233955
   90      -3.6562      0.00        0.00    0.040000     0.000     0.000    91.406    24.413       0b0    20181005T191855285439
   80      -3.2501      0.38        1.25    0.035681     0.019     0.062    91.088    24.382       0b0    20181005T191856335788
   70      -2.8450      0.00        0.00    0.031375     0.000     0.000    90.677    24.413       0b0    20181005T191857387438
   60      -2.4363      0.00        0.00    0.027062     0.000     0.000    90.023    24.382       0b0    20181005T191858438820
   50      -2.0287      0.00        0.00    0.022750     0.000     0.000    89.176    24.382       0b0    20181005T191859489488
   40      -1.6225      0.00        0.00    0.018437     0.000     0.000    88.000    24.382       0b0    20181005T191900540089
   30      -1.2163      0.00        0.00    0.014169     0.029     0.062    85.840    24.382       0b0    20181005T191901591078
   20      -0.8090      0.50        1.25    0.009925     0.025     0.063    81.511    24.382       0b0    20181005T191902646484
   10      -0.4037      0.00        0.00    0.005625     0.000     0.000    71.778    24.350       0b0    20181005T191903698420
    0      -0.0000      0.00        0.00    0.001375     0.000     0.000    -0.000    24.382       0b0    20181005T191904748763
