Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.041406     0.031     0.063   115.442    24.318       0b0    20181005T173346873816
  120      -4.5537      0.00        0.00    0.038962     0.031     0.063   116.875    28.377       0b0    20181005T173347924528
  110      -4.1725      0.00        0.00    0.034938     0.000     0.000   119.428    24.318       0b0    20181005T173348985055
  100      -3.7938      0.00        0.00    0.030937     0.000     0.000   122.626    24.318       0b0    20181005T173350047039
   90      -3.4138      0.00        0.00    0.026875     0.000     0.000   127.023    24.287       0b0    20181005T173351108959
   80      -3.0339      0.38        1.25    0.022875     0.000     0.000   132.628    24.318       0b0    20181005T173352169616
   70      -2.6537      0.00        0.00    0.018875     0.000     0.000   140.596    24.318       0b0    20181005T173353229682
   60      -2.2724      0.37        1.25    0.014813     0.000     0.000   153.409    24.318       0b0    20181005T173354292738
   50      -1.8925      0.00        0.00    0.010813     0.000     0.000   175.029    24.287       0b0    20181005T173355353955
   40      -1.5146      0.57        1.25    0.006813     0.000     0.000   222.330    24.287       0b0    20181005T173356417180
   30      -1.1350      0.00        0.00    0.002812     0.000     0.000   403.556    24.287       0b0    20181005T173357478796
   20      -0.7561      0.37        1.25    0.000000     0.000     0.000     1.000    24.287       0b0    20181005T173358540129
   10      -0.3774      0.37        1.25    0.000000     0.000     0.000     1.000    24.318       0b0    20181005T173359592467
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.287       0b0    20181005T173400643118
