Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8088      0.00        0.00    0.040000     0.000     0.000   120.219    24.096       0b0    20190603T112728478659
  120      -4.6138      0.00        0.00    0.037938     0.000     0.000   121.614    24.128       0b0    20190603T112729438711
  110      -4.2277      0.50        1.25    0.033887     0.025     0.062   124.758    24.128       0b0    20190603T112730397484
  100      -3.8438      0.00        0.00    0.029875     0.000     0.000   128.661    24.128       0b0    20190603T112731355736
   90      -3.4600      0.00        0.00    0.025812     0.000     0.000   134.044    24.096       0b0    20190603T112732314941
   80      -3.0750      0.00        0.00    0.021813     0.000     0.000   140.974    24.096       0b0    20190603T112733273679
   70      -2.6904      0.57        1.25    0.017813     0.000     0.000   151.039    24.096       0b0    20190603T112734235246
   60      -2.3038      0.00        0.00    0.013750     0.000     0.000   167.545    24.065       0b0    20190603T112735192313
   50      -1.9187      0.00        0.00    0.009750     0.000     0.000   196.795    24.096       0b0    20190603T112736157783
   40      -1.5349      0.38        1.25    0.005737     0.025     0.063   267.516    24.096       0b0    20190603T112737125974
   30      -1.1500      0.00        0.00    0.001750     0.000     0.000   657.143    24.096       0b0    20190603T112738092500
   20      -0.7650      0.00        0.00    0.000000     0.000     0.000     1.000    24.065       0b0    20190603T112739062578
   10      -0.3806      0.63        1.25    0.000000     0.000     0.000     1.000    24.096       0b0    20190603T112740029092
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096       0b0    20190603T112740998417
