Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23978     4.36167     24.82562      28.82055     28.18643    0b1111111111111111    20190523T153527479056
 2.23978     4.36000     24.79391      28.78884     28.21814    0b1111111111111111    20190523T153527899463
 2.23983     4.36167     24.79391      28.82055     28.21814    0b1111111111111111    20190523T153528318181
 2.23983     4.36083     24.82562      28.82055     28.21814    0b1111111111111111    20190523T153528737645
 2.23988     4.36167     24.85732      28.85225     28.24984    0b1111111111111111    20190523T153529157262
 2.23983     4.36167     24.82562      28.82055     28.18643    0b1111111111111111    20190523T153529577520
 2.23983     4.36000     24.88903      28.82055     28.21814    0b1111111111111111    20190523T153529997618
 2.24002     4.36083     25.74509      28.85225     28.24984    0b1111111111111111    20190523T153530417120
 2.24034     4.36167     26.98161      28.85225     28.24984    0b1111111111111111    20190523T153530835773
 2.24081     4.36250     28.47178      28.85225     28.24984    0b1111111111111111    20190523T153531255278
 2.24109     4.36167     30.21560      28.85225     28.24984    0b1111111111111111    20190523T153531674519
 2.24166     4.36333     31.73748      28.85225     28.24984    0b1111111111111111    20190523T153532093131
 2.24194     4.36583     33.25935      28.85225     28.24984    0b1111111111111111    20190523T153532515380
 2.24241     4.36333     34.74952      28.85225     28.24984    0b1111111111111111    20190523T153532940895
 2.24288     4.36500     36.17628      28.85225     28.28155    0b1111111111111111    20190523T153533363243
 2.24320     4.36583     37.50793      28.88396     28.28155    0b1111111111111111    20190523T153533782860
 2.24353     4.36750     38.71275      28.88396     28.28155    0b1111111111111111    20190523T153534201905
 2.24381     4.36667     39.94927      28.85225     28.28155    0b1111111111111111    20190523T153534619533
 2.24428     4.36917     41.21750      28.88396     28.28155    0b1111111111111111    20190523T153535039181
 2.24452     4.36833     42.35891      28.88396     28.28155    0b1111111111111111    20190523T153535460578
 2.24489     4.37250     43.50032      28.88396     28.28155    0b1111111111111111    20190523T153535879160
 2.24503     4.36917     44.48320      28.85225     28.28155    0b1111111111111111    20190523T153536298164
 2.24536     4.37250     45.43437      28.88396     28.28155    0b1111111111111111    20190523T153536717451
 2.24564     4.37083     46.35384      28.88396     28.28155    0b1111111111111111    20190523T153537138187
 2.24573     4.37167     47.55866      28.91566     28.28155    0b1111111111111111    20190523T153537557376
 2.24602     4.37167     48.54153      28.88396     28.31325    0b1111111111111111    20190523T153537976838
 2.24630     4.37250     49.46100      28.88396     28.31325    0b1111111111111111    20190523T153538394941
 2.24663     4.37250     50.31706      28.88396     28.28155    0b1111111111111111    20190523T153538815360
 2.24677     4.37250     51.04629      28.88396     28.31325    0b1111111111111111    20190523T153539235348
 2.24700     4.37250     51.87064      28.88396     28.31325    0b1111111111111111    20190523T153539654345
 2.24723     4.37250     52.75840      28.88396     28.31325    0b1111111111111111    20190523T153540073599
 2.24742     4.37500     53.48763      28.88396     28.34496    0b1111111111111111    20190523T153540494593
 2.24752     4.37417     54.18516      28.91566     28.31325    0b1111111111111111    20190523T153540914051
 2.24775     4.37583     54.85098      28.88396     28.31325    0b1111111111111111    20190523T153541334360
 2.24784     4.37583     55.45339      28.88396     28.31325    0b1111111111111111    20190523T153541754063
 2.24798     4.37583     56.02410      28.88396     28.31325    0b1111111111111111    20190523T153542174172
 2.24822     4.37833     56.62651      28.88396     28.34496    0b1111111111111111    20190523T153542594288
 2.24836     4.37667     57.16550      28.85225     28.31325    0b1111111111111111    20190523T153543013928
 2.24855     4.37667     57.79962      28.88396     28.31325    0b1111111111111111    20190523T153543429404
 2.24873     4.37833     58.30691      28.88396     28.34496    0b1111111111111111    20190523T153543848648
 2.24878     4.37667     58.94103      28.91566     28.34496    0b1111111111111111    20190523T153544267771
 2.24892     4.37667     59.44832      28.91566     28.31325    0b1111111111111111    20190523T153544687961
 2.24902     4.37833     59.89220      28.88396     28.31325    0b1111111111111111    20190523T153545111923
 2.24934     4.37917     60.33608      28.88396     28.34496    0b1111111111111111    20190523T153545531431
 2.24944     4.37917     60.84337      28.91566     28.34496    0b1111111111111111    20190523T153545953165
 2.24958     4.38000     61.38237      28.88396     28.31325    0b1111111111111111    20190523T153546374114
 2.24967     4.38167     62.01649      28.91566     28.34496    0b1111111111111111    20190523T153546794413
 2.24986     4.38250     62.42866      28.88396     28.37666    0b1111111111111111    20190523T153547213828
 2.25000     4.38417     62.77743      28.91566     28.34496    0b1111111111111111    20190523T153547633006
 2.25014     4.38250     63.09448      28.88396     28.34496    0b1111111111111111    20190523T153548052383
 2.25028     4.38083     63.60178      28.91566     28.37666    0b1111111111111111    20190523T153548471823
 2.25042     4.37917     64.14077      28.91566     28.34496    0b1111111111111111    20190523T153548891376
 2.25061     4.38167     64.61636      28.91566     28.37666    0b1111111111111111    20190523T153549311477
 2.25066     4.38333     64.96512      28.91566     28.34496    0b1111111111111111    20190523T153549731463
 2.25084     4.38417     65.44071      28.91566     28.37666    0b1111111111111111    20190523T153550151590
 2.25103     4.38333     65.88459      28.91566     28.34496    0b1111111111111111    20190523T153550572528
 0.00000    -0.05583     66.26506      28.94737     28.34496    0b1111111111111111    20190523T153550993176
