Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7600      0.00        0.00    0.073925     0.025     0.063    64.390    24.445    0b1001    20190618T174630617611
  120      -4.5412      0.00        0.00    0.070063     0.000     0.000    64.817    24.445    0b1001    20190618T174631586087
  110      -4.1613      0.00        0.00    0.063562     0.000     0.000    65.467    24.477    0b1001    20190618T174632556545
  100      -3.7836      0.37        1.25    0.057063     0.000     0.000    66.307    24.477    0b1001    20190618T174633525284
   90      -3.4050      0.00        0.00    0.050562     0.000     0.000    67.342    24.477    0b1001    20190618T174634493486
   80      -3.0263      0.00        0.00    0.044075     0.025     0.063    68.661    24.477    0b1001    20190618T174635459359
   70      -2.6475      0.00        0.00    0.037613     0.025     0.063    70.389    24.445    0b1001    20190618T174636422718
   60      -2.2662      0.00        0.00    0.031062     0.000     0.000    72.958    24.477    0b1001    20190618T174637386067
   50      -1.8875      0.00        0.00    0.024575     0.025     0.063    76.806    24.445    0b1001    20190618T174638349809
   40      -1.5087      0.00        0.00    0.018125     0.000     0.000    83.241    24.509    0b1001    20190618T174639316808
   30      -1.1301      0.37        1.25    0.011625     0.000     0.000    97.215    24.477    0b1001    20190618T174640282518
   20      -0.7512      0.00        0.00    0.005250     0.000     0.000   143.095    24.477    0b1001    20190618T174641247011
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    24.477    0b1001    20190618T174642213957
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.477    0b1001    20190618T174643180976
