Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8013      0.00        0.00    0.052625     0.000     0.000    91.235    24.413       0b0    20190530T162904798811
  120      -4.6912      0.00        0.00    0.051438     0.000     0.000    91.203    24.413       0b0    20190530T162905758052
  110      -4.2987      0.00        0.00    0.047312     0.000     0.000    90.859    24.445       0b0    20190530T162906715502
  100      -3.9075      0.00        0.00    0.043187     0.000     0.000    90.478    24.445       0b0    20190530T162907672880
   90      -3.5163      0.00        0.00    0.039062     0.000     0.000    90.016    24.445       0b0    20190530T162908632384
   80      -3.1248      0.50        1.25    0.034938     0.000     0.000    89.438    24.413       0b0    20190530T162909588970
   70      -2.7326      0.38        1.25    0.030812     0.000     0.000    88.686    24.445       0b0    20190530T162910548690
   60      -2.3389      0.37        1.25    0.026688     0.000     0.000    87.639    24.445       0b0    20190530T162911505949
   50      -1.9487      0.00        0.00    0.022562     0.000     0.000    86.371    24.445       0b0    20190530T162912465032
   40      -1.5575      0.00        0.00    0.018437     0.000     0.000    84.475    24.445       0b0    20190530T162913426147
   30      -1.1675      0.00        0.00    0.014313     0.000     0.000    81.572    24.445       0b0    20190530T162914383242
   20      -0.7756      0.62        1.25    0.010250     0.000     0.000    75.671    24.413       0b0    20190530T162915340965
   10      -0.3850      0.00        0.00    0.006125     0.000     0.000    62.857    24.445       0b0    20190530T162916299589
    0      -0.0000      0.00        0.00    0.002063     0.000     0.000    -0.000    24.413       0b0    20190530T162917261980
