Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7866      0.57        1.25    0.055250     0.000     0.000    86.636    24.731       0b0    20190617T135926462939
  120      -4.5163      0.00        0.00    0.052375     0.000     0.000    86.229    24.731       0b0    20190617T135927427399
  110      -4.1388      0.00        0.00    0.048438     0.000     0.000    85.445    24.731       0b0    20190617T135928394767
  100      -3.7625      0.00        0.00    0.044500     0.000     0.000    84.551    24.731       0b0    20190617T135929360264
   90      -3.3862      0.00        0.00    0.040563     0.000     0.000    83.482    24.731       0b0    20190617T135930324480
   80      -3.0100      0.00        0.00    0.036625     0.000     0.000    82.184    24.762       0b0    20190617T135931287214
   70      -2.6331      0.63        1.25    0.032687     0.000     0.000    80.554    24.699       0b0    20190617T135932253942
   60      -2.2540      0.50        1.25    0.028687     0.000     0.000    78.571    24.699       0b0    20190617T135933221676
   50      -1.8785      0.50        1.25    0.024762     0.025     0.063    75.861    24.731       0b0    20190617T135934188295
   40      -1.5025      0.00        0.00    0.020875     0.000     0.000    71.976    24.731       0b0    20190617T135935146501
   30      -1.1263      0.00        0.00    0.016937     0.000     0.000    66.494    24.731       0b0    20190617T135936112509
   20      -0.7500      0.00        0.00    0.013063     0.000     0.000    57.416    24.731       0b0    20190617T135937080000
   10      -0.3749      0.37        1.25    0.009125     0.000     0.000    41.082    24.731       0b0    20190617T135938043478
    0      -0.0000      0.00        0.00    0.005212     0.031     0.062    -0.000    24.731       0b0    20190617T135939008720
