Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7984      0.57        1.25    0.064375     0.000     0.000    74.538    24.413     0b111    20181017T095356717970
  120      -4.5275      0.00        0.00    0.060625     0.000     0.000    74.680    24.382     0b111    20181017T095357674544
  110      -4.1490      0.50        1.25    0.055500     0.000     0.000    74.757    24.382     0b111    20181017T095358631297
  100      -3.7725      0.00        0.00    0.050356     0.029     0.063    74.916    24.382     0b111    20181017T095359591156
   90      -3.3963      0.00        0.00    0.045187     0.000     0.000    75.159    24.318     0b111    20181017T095400549275
   80      -3.0188      0.00        0.00    0.040063     0.000     0.000    75.351    24.318     0b111    20181017T095401504332
   70      -2.6412      0.00        0.00    0.034938     0.000     0.000    75.599    24.318     0b111    20181017T095402462209
   60      -2.2625      0.00        0.00    0.029750     0.000     0.000    76.050    24.287     0b111    20181017T095403418720
   50      -1.8850      0.00        0.00    0.024638     0.025     0.063    76.509    24.287     0b111    20181017T095404375573
   40      -1.5087      0.00        0.00    0.019537     0.031     0.063    77.223    24.287     0b111    20181017T095405332187
   30      -1.1312      0.00        0.00    0.014425     0.025     0.062    78.423    24.255     0b111    20181017T095406288023
   20      -0.7538      0.00        0.00    0.009344     0.031     0.063    80.669    24.255     0b111    20181017T095407246005
   10      -0.3775      0.00        0.00    0.004237     0.025     0.063    89.086    24.223     0b111    20181017T095408203605
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.223     0b111    20181017T095409159076
