Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.052438     0.000     0.000    90.989    23.779     0b111    20190410T134534314242
  120      -4.6825      0.00        0.00    0.051281     0.031     0.063    91.310    23.811     0b111    20190410T134535272535
  110      -4.2912      0.00        0.00    0.046312     0.000     0.000    92.659    23.843     0b111    20190410T134536229893
  100      -3.9011      0.38        1.25    0.041356     0.029     0.063    94.330    23.843     0b111    20190410T134537185896
   90      -3.5112      0.00        0.00    0.036375     0.000     0.000    96.529    23.843     0b111    20190410T134538140743
   80      -3.1209      0.57        1.25    0.031363     0.025     0.063    99.510    23.811     0b111    20190410T134539099095
   70      -2.7300      0.00        0.00    0.026312     0.000     0.000   103.753    23.874     0b111    20190410T134540057138
   60      -2.3375      0.00        0.00    0.021188     0.000     0.000   110.324    23.843     0b111    20190410T134541011564
   50      -1.9472      0.50        1.25    0.016125     0.000     0.000   120.760    23.874     0b111    20190410T134541966962
   40      -1.5563      0.00        0.00    0.010938     0.000     0.000   142.286    23.874     0b111    20190410T134542922406
   30      -1.1663      0.00        0.00    0.005750     0.000     0.000   202.826    23.874     0b111    20190410T134543876896
   20      -0.7750      0.00        0.00    0.000569     0.019     0.063  1362.637    23.874     0b111    20190410T134544831252
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    23.874     0b111    20190410T134545786486
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.906     0b111    20190410T134546742236
