Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7822      0.50        1.25    0.059769     0.029     0.063    80.013    23.526     0b111    20190418T100906824775
  120      -4.4937      0.00        0.00    0.055813     0.000     0.000    80.515    23.557     0b111    20190418T100907777998
  110      -4.1175      0.00        0.00    0.050687     0.000     0.000    81.233    23.557     0b111    20190418T100908732380
  100      -3.7431      0.62        1.25    0.045562     0.000     0.000    82.154    23.557     0b111    20190418T100909688967
   90      -3.3687      0.00        0.00    0.040438     0.000     0.000    83.308    23.557     0b111    20190418T100910642740
   80      -2.9937      0.00        0.00    0.035344     0.031     0.063    84.704    23.526     0b111    20190418T100911598572
   70      -2.6180      0.61        1.25    0.030250     0.000     0.000    86.545    23.557     0b111    20190418T100912552420
   60      -2.2410      0.50        1.25    0.025125     0.000     0.000    89.194    23.557     0b111    20190418T100913506293
   50      -1.8663      0.00        0.00    0.020012     0.025     0.063    93.254    23.557     0b111    20190418T100914462927
   40      -1.4914      0.37        1.25    0.014938     0.000     0.000    99.841    23.557     0b111    20190418T100915418413
   30      -1.1175      0.00        0.00    0.009856     0.029     0.063   113.380    23.557     0b111    20190418T100916374395
   20      -0.7425      0.00        0.00    0.004819     0.019     0.063   154.086    23.589     0b111    20190418T100917332720
   10      -0.3687      0.00        0.00    0.000000     0.000     0.000     1.000    23.557     0b111    20190418T100918289239
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.557     0b111    20190418T100919242685
