Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7948      0.50        1.25    0.048638     0.025     0.063    98.581    25.872       0b0    20190605T172406039787
  120      -4.5213      0.00        0.00    0.045762     0.025     0.063    98.798    25.872       0b0    20190605T172406998123
  110      -4.1425      0.00        0.00    0.041813     0.000     0.000    99.073    25.904       0b0    20190605T172407959879
  100      -3.7663      0.00        0.00    0.037875     0.000     0.000    99.439    25.904       0b0    20190605T172408920578
   90      -3.3900      0.00        0.00    0.033938     0.000     0.000    99.890    25.904       0b0    20190605T172409879343
   80      -3.0136      0.37        1.25    0.030000     0.000     0.000   100.454    25.872       0b0    20190605T172410839572
   70      -2.6362      0.00        0.00    0.026062     0.000     0.000   101.151    25.872       0b0    20190605T172411800693
   60      -2.2574      0.37        1.25    0.022081     0.029     0.062   102.230    25.872       0b0    20190605T172412761173
   50      -1.8800      0.00        0.00    0.018131     0.019     0.063   103.688    25.872       0b0    20190605T172413722653
   40      -1.5038      0.00        0.00    0.014200     0.025     0.063   105.898    25.872       0b0    20190605T172414680606
   30      -1.1275      0.00        0.00    0.010269     0.029     0.063   109.799    25.872       0b0    20190605T172415636630
   20      -0.7500      0.00        0.00    0.006375     0.000     0.000   117.647    25.872       0b0    20190605T172416597390
   10      -0.3738      0.00        0.00    0.002437     0.000     0.000   153.333    25.872       0b0    20190605T172417556330
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.872       0b0    20190605T172418515556
