Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7912      0.00        0.00    0.050562     0.000     0.000    94.759    23.684       0b0    20181005T202128945013
  120      -4.5788      0.00        0.00    0.048275     0.031     0.063    94.847    23.684       0b0    20181005T202129996012
  110      -4.1963      0.00        0.00    0.044231     0.029     0.062    94.871    23.684       0b0    20181005T202131047076
  100      -3.8150      0.00        0.00    0.040175     0.025     0.063    94.960    23.653       0b0    20181005T202132098188
   90      -3.4337      0.00        0.00    0.036125     0.000     0.000    95.052    23.684       0b0    20181005T202133151811
   80      -3.0521      0.57        1.25    0.032063     0.000     0.000    95.193    23.653       0b0    20181005T202134203665
   70      -2.6700      0.00        0.00    0.028056     0.019     0.062    95.166    23.684       0b0    20181005T202135254043
   60      -2.2862      0.00        0.00    0.024000     0.000     0.000    95.260    23.684       0b0    20181005T202136305507
   50      -1.9038      0.00        0.00    0.019938     0.000     0.000    95.486    23.653       0b0    20181005T202137357534
   40      -1.5225      0.00        0.00    0.015937     0.000     0.000    95.529    23.653       0b0    20181005T202138409473
   30      -1.1408      0.61        1.25    0.011906     0.031     0.063    95.811    23.653       0b0    20181005T202139459703
   20      -0.7588      0.00        0.00    0.007938     0.000     0.000    95.591    23.653       0b0    20181005T202140510184
   10      -0.3775      0.00        0.00    0.003937     0.000     0.000    95.873    23.653       0b0    20181005T202141561577
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.653       0b0    20181005T202142614812
